collect_time raw_value value tare_value
0	63169	14.693071	-0.298905
91625	63209	14.742123	-0.249852
183252	63138	14.655055	-0.336921
274878	63094	14.601097	-0.390878
366503	63167	14.690618	-0.301358
458133	63154	14.674676	-0.317300
549758	63238	14.777686	-0.214289
641388	63243	14.783818	-0.208158
733016	63347	14.911354	-0.080621
824644	63345	14.908902	-0.083074
916273	65098	17.058628	2.066653
1007899	143440	113.130433	98.138458
1099527	338840	352.751974	337.759999
1191153	389931	415.405527	400.413551
1282778	389553	414.941980	399.950005
1374406	394752	421.317581	406.325606
1466032	396763	423.783696	408.791721
1557659	398412	425.805886	410.813911
1649286	403949	432.595981	417.604005
1740914	406206	435.363769	420.371793
1832539	401926	430.115150	415.123174
1924168	389425	414.785012	399.793037
2015796	378192	401.009840	386.017864
2107422	369284	390.085844	375.093869
2199050	365310	385.212477	370.220501
2290681	362109	381.287049	366.295074
2382309	357847	376.060504	361.068528
2473938	352816	369.890923	354.898948
2565567	346319	361.923568	346.931593
2657198	336634	350.046728	335.054752
2748828	327815	339.231875	324.239899
2840458	307757	314.634490	299.642515
2932095	250544	244.473450	229.481475
3023719	189451	169.554316	154.562341
3115349	145791	116.013495	101.021519
3206976	117127	80.862462	65.870486
3298604	104969	65.952950	50.960974
3390234	94227	52.779897	37.787921
3481860	83088	39.119997	24.128022
3573487	73895	27.846503	12.854527
3665119	65832	17.958742	2.966766
3756743	60821	11.813688	-3.178288
3848372	59424	10.100529	-4.891447
3939999	59384	10.051476	-4.940499
4031625	59416	10.090718	-4.901257
4123251	59394	10.063739	-4.928236
4214879	59478	10.166750	-4.825226
4306506	59553	10.258723	-4.733252
