collect_time raw_value value tare_value
0	81528	37.206949	1.853967
91651	81619	37.318544	1.965562
183304	80811	36.327683	0.974701
274958	80226	35.610290	0.257308
366613	80029	35.368706	0.015724
458268	80467	35.905831	0.552849
824877	80505	35.952431	0.599449
916530	80771	36.278630	0.925648
1008182	80236	35.622553	0.269571
1099835	79622	34.869597	-0.483385
1191488	79601	34.843844	-0.509138
1283140	79800	35.087880	-0.265102
1374790	79777	35.059675	-0.293307
1741404	81014	36.576624	1.223642
1833062	80445	35.878852	0.525870
1924707	79611	34.856107	-0.496875
2016360	79362	34.550755	-0.802227
2108012	79591	34.831581	-0.521401
2199666	79575	34.811960	-0.541022
2566278	79701	34.966475	-0.386507
2657928	79636	34.886765	-0.466217
2749581	79291	34.463687	-0.889295
2841232	78767	33.821099	-1.531883
2932880	78346	33.304822	-2.048161
3024534	78335	33.291332	-2.061650
3391149	79007	34.115414	-1.237568
3482802	78800	33.861568	-1.491414
3574454	78555	33.561121	-1.791861
3666105	78685	33.720542	-1.632440
3757758	78817	33.882415	-1.470567
3849412	78989	34.093341	-1.259641
3941068	79109	34.240498	-1.112484
4307677	79133	34.269930	-1.083052
4399331	78900	33.984199	-1.368783
4490984	78568	33.577063	-1.775919
4582634	78500	33.493674	-1.859308
4674287	78412	33.385758	-1.967224
4765940	78434	33.412737	-1.940245
4857594	78396	33.366137	-1.986845
5224202	80115	35.474169	0.121187
5315853	80279	35.675284	0.322302
5407507	80174	35.546521	0.193539
5499162	79841	35.138159	-0.214823
5590814	79404	34.602261	-0.750722
5682467	79291	34.463687	-0.889295
6049083	79779	35.062128	-0.290854
6140737	79783	35.067033	-0.285949
6232392	79289	34.461235	-0.891747
6324050	78866	33.942504	-1.410478
6415698	78626	33.648189	-1.704793
6507353	78607	33.624889	-1.728093
6599008	79062	34.182862	-1.170121
6965632	79783	35.067033	-0.285949
7057284	79983	35.312296	-0.040686
7148938	79184	34.332472	-1.020510
7240593	78675	33.708278	-1.644704
7332247	78987	34.090888	-1.262094
7423902	78927	34.017309	-1.335673
7515556	78563	33.570931	-1.782051
7790524	79025	34.137488	-1.215494
7882178	79184	34.332472	-1.020510
7973836	78954	34.050420	-1.302562
8065491	78598	33.613852	-1.739130
8157147	78464	33.449526	-1.903456
8248802	78403	33.374721	-1.978261
8340458	78699	33.737710	-1.615272
8707080	79403	34.601034	-0.751948
