collect_time raw_value value tare_value
62946831	63259	14.803439	-0.188537
63038455	63193	14.722502	-0.269474
63130081	63188	14.716371	-0.275605
63221705	63121	14.634208	-0.357768
63588204	63092	14.598645	-0.393331
63679830	63108	14.618266	-0.373710
63771454	63144	14.662413	-0.329563
63863077	63143	14.661186	-0.330789
63954703	63168	14.691844	-0.300131
64046327	63222	14.758065	-0.233910
64137957	63214	14.748255	-0.243721
64412836	63218	14.753160	-0.238816
64504460	63121	14.634208	-0.357768
64596083	63246	14.787497	-0.204479
64687707	63199	14.729860	-0.262116
64779332	63189	14.717597	-0.274379
64870959	63248	14.789949	-0.202026
64962583	63257	14.800986	-0.190989
65329089	63138	14.655055	-0.336921
65420715	63094	14.601097	-0.390878
65512340	63167	14.690618	-0.301358
65603970	63154	14.674676	-0.317300
65695595	63238	14.777686	-0.214289
65787225	63243	14.783818	-0.208158
66153736	143440	113.130433	98.138458
66245364	338840	352.751974	337.759999
66336990	389931	415.405527	400.413551
66428615	389553	414.941980	399.950005
66520243	394752	421.317581	406.325606
66611869	396763	423.783696	408.791721
66703496	398412	425.805886	410.813911
67070005	389425	414.785012	399.793037
67161633	378192	401.009840	386.017864
67253259	369284	390.085844	375.093869
67344887	365310	385.212477	370.220501
67436518	362109	381.287049	366.295074
67528146	357847	376.060504	361.068528
67619775	352816	369.890923	354.898948
67894665	327815	339.231875	324.239899
67986295	307757	314.634490	299.642515
68077932	250544	244.473450	229.481475
68169556	189451	169.554316	154.562341
68261186	145791	116.013495	101.021519
68352813	117127	80.862462	65.870486
68444441	104969	65.952950	50.960974
68810956	65832	17.958742	2.966766
68902580	60821	11.813688	-3.178288
68994209	59424	10.100529	-4.891447
69085836	59384	10.051476	-4.940499
69177462	59416	10.090718	-4.901257
69269088	59394	10.063739	-4.928236
69635600	59562	10.269760	-4.722216
69727229	59552	10.257497	-4.734479
69818854	59585	10.297965	-4.694010
69910482	59691	10.427954	-4.564021
70002111	59772	10.527286	-4.464690
70093737	59710	10.451254	-4.540721
70185365	59678	10.412012	-4.579963
