# data collected Oct  4 2025 19:21:42
collect_time	raw_value	value	tare_value
1319136714	79070	34.192672	-1.160310
1319228366	78738	33.785536	-1.567446
1319320022	78297	33.244732	-2.108250
1319411669	78016	32.900138	-2.452844
1319503321	78082	32.981075	-2.371907
1319869937	78740	33.787989	-1.564993
1319961595	78742	33.790441	-1.562541
1320053252	78159	33.075501	-2.277481
1320144906	78139	33.050975	-2.302007
1320236560	78420	33.395569	-1.957413
1320328214	78467	33.453205	-1.899777
1320419869	78282	33.226337	-2.126645
1320786492	78609	33.627342	-1.725640
1320878148	78397	33.367363	-1.985619
1320969801	78022	32.907496	-2.445486
1321061453	77773	32.602144	-2.750838
1321153107	77715	32.531018	-2.821964
1321244758	77761	32.587428	-2.765554
1321336414	77963	32.835144	-2.517838
1321611380	78280	33.223885	-2.129097
1321703038	78331	33.286427	-2.066555
1321794686	78273	33.215301	-2.137681
1321886340	78524	33.523105	-1.829877
1321977990	78854	33.927788	-1.425194
1322069642	78836	33.905715	-1.447267
1322161296	78648	33.675168	-1.677814
1322252950	78468	33.454432	-1.898550
1322527913	78420	33.395569	-1.957413
1322619568	78613	33.632247	-1.720735
1322711222	78489	33.480184	-1.872798
1322802874	78273	33.215301	-2.137681
1322894528	78381	33.347742	-2.005240
1322986183	78517	33.514521	-1.838461
1323077841	78436	33.415190	-1.937792
1323169497	78527	33.526784	-1.826198
1323352807	78354	33.314632	-2.038350
1323444462	78284	33.228790	-2.124192
1323536116	77936	32.802033	-2.550949
1323627771	78050	32.941833	-2.411149
1323719426	78465	33.450753	-1.902229
1323811078	78541	33.543953	-1.809030
1323902732	78301	33.249637	-2.103345
1323994386	78407	33.379627	-1.973355
1324269341	78562	33.569705	-1.783277
1324360991	78787	33.845626	-1.507357
1324452644	78792	33.851757	-1.501225
1324544298	78705	33.745068	-1.607914
1324635950	78629	33.651868	-1.701114
1324727604	78410	33.383306	-1.969677
1324819256	78218	33.147853	-2.205129
1324910906	77986	32.863349	-2.489633
1325094208	78380	33.346516	-2.006466
1325185863	78812	33.876283	-1.476699
1325277518	79012	34.121546	-1.231436
1325369173	79045	34.162014	-1.190968
1325460829	78894	33.976841	-1.376141
1325552485	78750	33.800252	-1.552730
1325644139	78607	33.624889	-1.728093
1325735792	78493	33.485090	-1.867893
1326010752	78226	33.157664	-2.195318
1326102408	78860	33.935146	-1.417836
1326194062	79144	34.283419	-1.069563
1326285718	79317	34.495571	-0.857411
1326377372	79283	34.453877	-0.899105
1326469032	79438	34.643955	-0.709027
1326560680	79549	34.780076	-0.572906
1326835642	79589	34.829128	-0.523854
1326927296	80059	35.405496	0.052513
1327018950	79785	35.069486	-0.283496
1327110604	79507	34.728571	-0.624411
1327202257	79402	34.599808	-0.753174
1327293910	79195	34.345961	-1.007021
1327385565	78943	34.036930	-1.316052
1327477219	78474	33.461790	-1.891193
1327752187	79756	35.033923	-0.319059
1327843841	80211	35.591895	0.238913
1327935492	79793	35.079296	-0.273686
1328027147	79434	34.639050	-0.713932
1328118803	79254	34.418314	-0.934668
1328210457	79172	34.317756	-1.035226
1328302112	79151	34.292003	-1.060979
1328577073	80009	35.344180	-0.008802
1328668727	80448	35.882531	0.529549
1328760381	80378	35.796689	0.443707
1328852038	80372	35.789331	0.436349
1328943689	80100	35.455774	0.102792
1329035347	79890	35.198249	-0.154733
1329126999	79704	34.970154	-0.382828
1329218655	79746	35.021660	-0.331322
1329493612	80994	36.552098	1.199116
1329585267	80978	36.532477	1.179495
1329676921	80039	35.380969	0.027987
1329768577	79845	35.143065	-0.209918
1329860232	80591	36.057894	0.704912
1329951887	81023	36.587661	1.234679
1330043542	81251	36.867260	1.514278
1330318503	81385	37.031586	1.678604
1330410158	81765	37.497585	2.144603
1330501812	81792	37.530696	2.177714
1330593468	81806	37.547864	2.194882
1330685122	82006	37.793127	2.440145
1330776776	81915	37.681532	2.328550
1330868430	81736	37.462022	2.109040
1331235050	81237	36.850092	1.497110
1331326700	81550	37.233928	1.880946
1331418352	81411	37.063471	1.710488
1331510007	81038	36.606056	1.253074
1331601661	80884	36.417204	1.064222
1331693315	80747	36.249199	0.896217
1331784967	80543	35.999031	0.646049
1332059925	81679	37.392122	2.039140
1332151578	81701	37.419101	2.066119
1332243234	81540	37.221665	1.868683
1332334888	80975	36.528798	1.175816
1332426544	80530	35.983089	0.630107
1332518196	80657	36.138831	0.785849
1332609850	81016	36.579077	1.226095
1332976465	81499	37.171386	1.818404
1333068121	80680	36.167036	0.814054
1333159774	79561	34.794792	-0.558190
1333251428	79172	34.317756	-1.035226
1333343102	79521	34.745739	-0.607243
1333434734	80125	35.486432	0.133450
1333526386	80695	36.185431	0.832448
1333893018	81427	37.083092	1.730109
1333984659	81595	37.289112	1.936130
1334167969	80974	36.527572	1.174590
1334259624	81021	36.585209	1.232226
1334351280	80712	36.206278	0.853296
1334442932	80201	35.579632	0.226650
1334534586	80462	35.899700	0.546718
1334717893	80699	36.190336	0.837354
1334809547	81010	36.571719	1.218737
1334901203	80968	36.520214	1.167232
1334992858	80687	36.175620	0.822638
1335084510	80845	36.369377	1.016395
1335176162	80994	36.552098	1.199116
1335267816	81405	37.056113	1.703131
1335359470	82347	38.211299	2.858317
1335634427	83211	39.270834	3.917852
1335726080	83395	39.496475	4.143493
1335817734	83252	39.321113	3.968131
1335909388	83141	39.184992	3.832010
1336001061	82730	38.680977	3.327995
1336092687	82216	38.050652	2.697670
1336184339	82187	38.015089	2.662107
1336459292	83383	39.481760	4.128778
1336550946	83552	39.689006	4.336024
1336642596	83522	39.652217	4.299235
1336734244	83327	39.413086	4.060104
1336825896	83154	39.200934	3.847952
1336917548	83168	39.218102	3.865120
1337009200	83116	39.154334	3.801352
1337100854	82558	38.470051	3.117069
1337375817	82408	38.286105	2.933122
1337467472	82711	38.657677	3.304695
1337559126	82240	38.080084	2.727102
1337650782	82139	37.956226	2.603244
1337742440	82101	37.909626	2.556644
1337834093	82039	37.833595	2.480613
1337925745	82365	38.233373	2.880391
1338200708	82474	38.367041	3.014059
1338292361	82105	37.914532	2.561550
1338384018	80919	36.460125	1.107143
1338475666	80655	36.136378	0.783396
1338567318	80860	36.387772	1.034790
1338658972	81127	36.715198	1.362216
1338750628	81684	37.398254	2.045272
1339208890	83163	39.211971	3.858989
1339300541	82688	38.629472	3.276490
1339392194	82294	38.146305	2.793323
1339483850	82329	38.189226	2.836244
1339575502	82521	38.424678	3.071696
1339667153	82591	38.510520	3.157538
1339942116	81950	37.724453	2.371471
1340033766	81999	37.784543	2.431560
1340125419	81800	37.540506	2.187524
1340217070	81811	37.553996	2.201014
1340308724	81995	37.779637	2.426655
1340400378	82097	37.904721	2.551739
1340492031	82244	38.084989	2.732007
1340858640	82668	38.604946	3.251964
1340950291	82853	38.831814	3.478832
1341041944	82542	38.450430	3.097448
1341133596	82216	38.050652	2.697670
1341225248	81827	37.573617	2.220635
1341316899	81470	37.135823	1.782841
1341408552	81542	37.224118	1.871135
1341683511	83345	39.435160	4.082178
1341775163	83735	39.913422	4.560440
1341866816	83373	39.469496	4.116514
1341958470	82990	38.999819	3.646837
1342050121	82801	38.768045	3.415063
1342141774	82622	38.548535	3.195553
1342233430	82493	38.390341	3.037359
1342600050	82884	38.869829	3.516847
1342691696	83126	39.166597	3.813615
1342783349	82479	38.373173	3.020191
1342875006	82140	37.957453	2.604471
1342966654	82019	37.809069	2.456087
1343058306	81939	37.710964	2.357982
1343149958	82007	37.794353	2.441371
1343424915	82233	38.071500	2.718518
1343516570	82134	37.950095	2.597113
1343608224	81666	37.376180	2.023198
1343699877	81503	37.176291	1.823309
1343791533	81497	37.168933	1.815951
1343883190	81668	37.378633	2.025651
1344433122	82122	37.935379	2.582397
1344524780	81702	37.420328	2.067346
1344616434	81605	37.301375	1.948393
1344708085	81646	37.351654	1.998672
1344799738	81621	37.320996	1.968014
1345166344	81605	37.301375	1.948393
1345257995	82305	38.159794	2.806812
1345349650	82248	38.089894	2.736912
1345441306	82217	38.051879	2.698897
1345532961	82422	38.303273	2.950291
1345624613	82540	38.447978	3.094996
1345716268	82568	38.482315	3.129333
1346082877	82385	38.257899	2.904917
1346174528	82106	37.915758	2.562776
1346266180	82143	37.961132	2.608150
1346357831	82118	37.930474	2.577492
1346449486	82332	38.192905	2.839923
1346541136	82493	38.390341	3.037359
1346632783	82464	38.354778	3.001796
1346907729	82102	37.910853	2.557871
1346999379	82460	38.349873	2.996891
1347091032	82370	38.239505	2.886523
1347182677	82279	38.127910	2.774928
1347274330	82186	38.013863	2.660881
1347365984	81873	37.630027	2.277045
1347457637	81566	37.253549	1.900567
1347824252	82312	38.168378	2.815396
1347915904	82326	38.185547	2.832565
1348007556	81379	37.024229	1.671246
1348099210	81023	36.587661	1.234679
1348190863	81507	37.181197	1.828215
1348282514	81929	37.698701	2.345719
1348374168	81958	37.734264	2.381282
1348649132	82484	38.379304	3.026322
1348740785	82811	38.780309	3.427327
1348832438	82600	38.521557	3.168575
1348924089	82259	38.103384	2.750402
1349015741	81578	37.268265	1.915283
1349107394	81150	36.743403	1.390421
1349199048	81555	37.240060	1.887078
1349565652	82931	38.927466	3.574484
1349657301	83199	39.256118	3.903136
1349748951	82700	38.644188	3.291206
1349840604	82558	38.470051	3.117069
1349932257	82660	38.595135	3.242153
1350023910	82510	38.411188	3.058206
1350390520	82969	38.974066	3.621084
1350482172	83259	39.329697	3.976715
1350573823	82540	38.447978	3.094996
1350665476	82426	38.308178	2.955196
1350757127	82460	38.349873	2.996891
1350848779	82478	38.371946	3.018964
1350940432	82558	38.470051	3.117069
1351307050	81606	37.302602	1.949620
1351398697	82114	37.925569	2.572586
1351490350	82159	37.980753	2.627771
1351582008	82202	38.033484	2.680502
1351673653	82133	37.948868	2.595886
1351765306	82079	37.882648	2.529666
1352131918	82764	38.722672	3.369690
1352223570	82412	38.291010	2.938028
1352315225	81530	37.209402	1.856420
1352406878	81053	36.624451	1.271468
1352498529	81113	36.698029	1.345047
1352590184	81085	36.663693	1.310710
1352681833	81403	37.053660	1.700678
1353048440	81770	37.503717	2.150735
1353140092	81779	37.514754	2.161772
1353231744	81587	37.279302	1.926320
1353323393	81361	37.002155	1.649173
1353415044	81149	36.742177	1.389195
1353506692	81130	36.718877	1.365895
1353598342	81334	36.969044	1.616062
1353689989	80697	36.187883	0.834901
1353964940	80642	36.120436	0.767454
1354056593	80672	36.157225	0.804243
1354148243	80830	36.350983	0.998001
1354239893	80915	36.455219	1.102237
1354331546	80750	36.252878	0.899896
1354423200	79960	35.284091	-0.068892
1354789808	80776	36.284762	0.931780
1354881458	81224	36.834150	1.481168
1354973112	80624	36.098362	0.745380
1355064763	80181	35.555106	0.202124
1355156416	80261	35.653211	0.300229
1355248065	80438	35.870268	0.517286
1355339718	80982	36.537382	1.184400
1355706320	80736	36.235709	0.882727
1355797968	81205	36.810850	1.457868
1355981265	80040	35.382196	0.029213
1356072914	79986	35.315975	-0.037007
1356164564	80381	35.800368	0.447386
1356256214	80273	35.667926	0.314944
1356531166	80143	35.508506	0.155524
1356622814	80500	35.946300	0.593317
1356714466	80249	35.638495	0.285513
1356806115	80077	35.427569	0.074587
1356897766	79783	35.067033	-0.285949
1356989415	79599	34.841392	-0.511590
1357081068	79368	34.558113	-0.794869
1357447672	80409	35.834705	0.481723
1357539321	81098	36.679635	1.326653
1357630972	80440	35.872721	0.519739
1357722623	79363	34.551982	-0.801000
1357814276	78844	33.915525	-1.437457
1357905925	78940	34.033251	-1.319731
1358272528	79721	34.991002	-0.361980
1358364179	79765	35.044960	-0.308023
1358455832	79413	34.613297	-0.739685
1358547481	79357	34.544624	-0.808358
1358639134	79452	34.661124	-0.691858
1358730788	79381	34.574055	-0.778927
1358822438	79334	34.516419	-0.836563
1359189051	78229	33.161343	-2.191639
1359280698	78581	33.593005	-1.759977
1359372349	78714	33.756105	-1.596877
1359464006	78542	33.545179	-1.807803
1359555651	78418	33.393116	-1.959866
1359647304	78595	33.610173	-1.742809
1359738954	78647	33.673942	-1.679040
1360013908	78487	33.477732	-1.875250
1360105560	78461	33.445847	-1.907135
1360197211	78194	33.118422	-2.234560
1360288863	78246	33.182190	-2.170792
1360380516	78355	33.315858	-2.037124
1360472169	78445	33.426226	-1.926756
1360563820	78271	33.212848	-2.140134
1360655471	78269	33.210395	-2.142587
1360930429	77998	32.878065	-2.474917
1361022080	78521	33.519426	-1.833556
1361205384	78641	33.666584	-1.686398
1361297036	78868	33.944957	-1.408025
1361388680	78876	33.954767	-1.398215
1361480332	78648	33.675168	-1.677814
1361755286	79340	34.523777	-0.829206
1361846940	79595	34.836486	-0.516496
1361938592	79283	34.453877	-0.899105
1362030246	79271	34.439161	-0.913821
1362121897	79430	34.634145	-0.718837
1362213552	79440	34.646408	-0.706574
1362305205	79620	34.867144	-0.485838
1362671810	80780	36.289667	0.936685
1362763460	80838	36.360793	1.007811
1362855110	80512	35.961015	0.608033
1362946762	80327	35.734147	0.381165
1363038413	80374	35.791784	0.438802
1363130066	80652	36.132699	0.779717
1363221717	80975	36.528798	1.175816
1363496670	80343	35.753768	0.400786
1363588321	81106	36.689445	1.336463
1363679974	81215	36.823113	1.470131
1363771625	81254	36.870939	1.517957
1363863276	81480	37.148086	1.795104
1363954926	81232	36.843961	1.490978
1364046575	81212	36.819434	1.466452
1364413186	82023	37.813974	2.460992
1364504836	81726	37.449759	2.096777
1364596487	80799	36.312967	0.959985
1364688142	80468	35.907057	0.554075
1364779794	80816	36.333814	0.980832
1364871445	80849	36.374283	1.021301
1364963096	81115	36.700482	1.347500
1365238054	82201	38.032258	2.679276
1365329704	82268	38.114421	2.761439
1365421353	81706	37.425233	2.072251
1365513010	81431	37.087997	1.735015
1365604658	81489	37.159123	1.806141
1365696309	81301	36.928576	1.575594
1365787964	80611	36.082420	0.729438
1366154568	80805	36.320325	0.967343
1366246219	80971	36.523893	1.170911
1366337870	80901	36.438051	1.085069
1366429520	80836	36.358341	1.005359
1366521171	80888	36.422109	1.069127
1366612821	81015	36.577851	1.224869
1366704474	81026	36.591340	1.238358
1366979432	81631	37.333259	1.980277
1367071082	81633	37.335712	1.982730
1367162733	81234	36.846413	1.493431
1367254382	81119	36.705387	1.352405
1367346036	81078	36.655108	1.302126
1367437681	81326	36.959234	1.606252
1367529332	81522	37.199591	1.846609
1367895940	81573	37.262133	1.909151
1367987594	81484	37.152991	1.800009
1368079247	81305	36.933481	1.580499
1368170902	81381	37.026681	1.673699
1368262554	81463	37.127239	1.774257
1368354207	81524	37.202044	1.849062
1368445861	81182	36.782645	1.429663
1368537514	80643	36.121662	0.768680
1368720817	81021	36.585209	1.232226
1368812469	81699	37.416649	2.063667
1368904120	81735	37.460796	2.107814
1368995771	81616	37.314865	1.961883
1369087425	81744	37.471833	2.118851
1369179080	81608	37.305054	1.952072
1369270730	81473	37.139502	1.786520
1369362381	81596	37.290338	1.937356
1369637330	81621	37.320996	1.968014
1369728982	81700	37.417875	2.064893
1369820633	81617	37.316091	1.963109
1369912286	81544	37.226570	1.873588
1370003934	81639	37.343070	1.990088
1370095584	81689	37.404386	2.051403
1370187235	81664	37.373728	2.020746
1370278888	81376	37.020550	1.667568
1370462190	81490	37.160349	1.807367
1370553841	81744	37.471833	2.118851
1370645494	81774	37.508622	2.155640
1370737142	81685	37.399480	2.046498
1370828793	81516	37.192233	1.839251
1370920443	81207	36.813303	1.460321
1371012094	81194	36.797361	1.444379
1371103744	81247	36.862355	1.509373
1371378699	81521	37.198365	1.845383
1371470352	81590	37.282981	1.929998
1371562004	81211	36.818208	1.465226
1371653649	81015	36.577851	1.224869
1371745301	81144	36.736045	1.383063
1371836950	81221	36.830471	1.477489
1371928600	81280	36.902824	1.549841
1372203556	80846	36.370604	1.017622
1372295208	80829	36.349756	0.996774
1372386860	80852	36.377962	1.024980
1372478512	80998	36.557003	1.204021
1372570163	81320	36.951876	1.598894
1372661814	81766	37.498812	2.145830
1372753467	81838	37.587106	2.234124
1372845118	81719	37.441175	2.088193
1373120072	81794	37.533148	2.180166
1373211724	81665	37.374954	2.021972
1373303374	81182	36.782645	1.429663
1373395026	81033	36.599924	1.246942
1373486673	81133	36.722556	1.369573
1373578324	81188	36.790003	1.437021
1373669974	81210	36.816982	1.464000
1373761622	81252	36.868487	1.515505
1373853271	81301	36.928576	1.575594
1374036567	80607	36.077515	0.724533
1374128216	80712	36.206278	0.853296
1374219866	80491	35.935263	0.582281
1374311516	80357	35.770937	0.417955
1374403167	80428	35.858005	0.505023
1374494816	80756	36.260236	0.907254
1374861418	81279	36.901597	1.548615
1374953069	81306	36.934708	1.581726
1375044721	80935	36.479746	1.126764
1375136374	80596	36.064026	0.711043
1375228030	80354	35.767258	0.414276
1375319676	80009	35.344180	-0.008802
1375411329	80013	35.349085	-0.003897
1375777942	81313	36.943292	1.590310
1375869595	81722	37.444854	2.091872
1375961245	81191	36.793682	1.440700
1376052898	80791	36.303157	0.950174
1376144551	80806	36.321551	0.968569
1376236204	80815	36.332588	0.979606
1376602811	80688	36.176846	0.823864
1376694462	81125	36.712745	1.359763
1376786111	80812	36.328909	0.975927
1376877764	80522	35.973278	0.620296
1376969416	80445	35.878852	0.525870
1377061066	80203	35.582085	0.229103
1377152716	79790	35.075617	-0.277365
1377519325	80068	35.416532	0.063550
1377610978	80476	35.916868	0.563886
1377702630	80452	35.887436	0.534454
1377794282	80580	36.044405	0.691422
1377885934	80792	36.304383	0.951401
1377977589	80719	36.214862	0.861880
1378069239	80638	36.115531	0.762549
1378344192	80445	35.878852	0.525870
1378435842	80692	36.181752	0.828770
1378527492	80132	35.495016	0.142034
1378619142	79805	35.094012	-0.258970
1378710792	79955	35.277959	-0.075023
1378802443	80104	35.460680	0.107698
1378894094	79997	35.329464	-0.023518
1379260694	80279	35.675284	0.322302
1379352344	80504	35.951205	0.598223
1379443994	80249	35.638495	0.285513
1379535646	80008	35.342954	-0.010029
1379627295	79896	35.205607	-0.147376
1379718943	79754	35.031470	-0.321512
1379810594	79816	35.107501	-0.245481
1380085548	80367	35.783200	0.430218
1380177200	80342	35.752542	0.399560
1380268850	79966	35.291448	-0.061534
1380360500	79424	34.626787	-0.726195
1380452152	79032	34.146072	-1.206910
1380543804	78990	34.094567	-1.258415
1380635456	79504	34.724892	-0.628090
1380727106	79883	35.189664	-0.163318
1381002065	79997	35.329464	-0.023518
1381093718	80029	35.368706	0.015724
1381185371	79514	34.737155	-0.615827
1381277028	78851	33.924110	-1.428873
1381368680	78744	33.792894	-1.560088
1381460334	79205	34.358224	-0.994758
1381551990	79533	34.760455	-0.592527
1381643646	79782	35.065807	-0.287175
1381826954	79639	34.890444	-0.462538
1381918608	79523	34.748192	-0.604790
1382010260	79035	34.149751	-1.203231
1382101912	79082	34.207388	-1.145594
1382193564	78913	34.000141	-1.352841
1382285215	78851	33.924110	-1.428873
1382376866	78987	34.090888	-1.262094
1382468515	79376	34.567924	-0.785058
1382743465	80128	35.490111	0.137129
1382926772	79962	35.286543	-0.066439
1383018426	79699	34.964023	-0.388959
1383110078	79501	34.721213	-0.631769
1383201730	79144	34.283419	-1.069563
1383293384	78758	33.810062	-1.542920
1383568336	78909	33.995236	-1.357746
1383659988	78960	34.057778	-1.295204
1383751640	79022	34.133809	-1.219173
1383843288	79404	34.602261	-0.750722
1383934938	79756	35.033923	-0.319059
1384026588	79871	35.174949	-0.178033
1384484845	79188	34.337377	-1.015605
1384576496	78860	33.935146	-1.417836
1384668146	78589	33.602816	-1.750167
1384759796	78388	33.356327	-1.996655
1384851447	78191	33.114743	-2.238239
1384943097	78158	33.074275	-2.278707
1385034747	78506	33.501032	-1.851950
1385309699	79703	34.968928	-0.384054
1385401349	79792	35.078070	-0.274912
1385493014	79549	34.780076	-0.572906
1385584649	79399	34.596129	-0.756853
1385676299	79210	34.364356	-0.988626
1385767951	79000	34.106830	-1.246152
1385859603	78658	33.687431	-1.665551
1385951258	78326	33.280295	-2.072687
1386226216	78034	32.922212	-2.430770
1386317866	78293	33.239827	-2.113155
1386409515	78673	33.705826	-1.647156
1386501166	79197	34.348414	-1.004568
1386592818	79566	34.800923	-0.552059
1386684470	79723	34.993454	-0.359528
1386776122	79766	35.046186	-0.306796
1387051078	79706	34.972607	-0.380375
1387142728	79858	35.159007	-0.193975
1387234380	79698	34.962797	-0.390186
1387326034	79667	34.924781	-0.428201
1387417680	79697	34.961570	-0.391412
1387509330	79682	34.943176	-0.409807
1387600980	79708	34.975060	-0.377922
1387967588	79695	34.959118	-0.393864
1388059237	80000	35.333143	-0.019839
1388150890	79644	34.896576	-0.456406
1388242540	79507	34.728571	-0.624411
1388517493	79145	34.284646	-1.068337
1388792449	77765	32.592334	-2.760648
1388884098	77759	32.584976	-2.768006
1388975745	77468	32.228119	-3.124863
1389067397	77598	32.387539	-2.965443
1389159052	77905	32.764018	-2.588965
1389250700	78550	33.554989	-1.797993
1389342352	78917	34.005046	-1.347936
1389708956	79252	34.415861	-0.937121
1389800606	79184	34.332472	-1.020510
1389892258	78806	33.868925	-1.484057
1389983910	78310	33.260674	-2.092308
1390075560	78067	32.962680	-2.390302
1390167211	78310	33.260674	-2.092308
1390258861	78611	33.629794	-1.723188
1390533814	79143	34.282193	-1.070789
1390625464	79240	34.401145	-0.951837
1390717116	78963	34.061457	-1.291525
1390808766	78963	34.061457	-1.291525
1390900416	79026	34.138714	-1.214268
1390992066	78725	33.769594	-1.583388
1391083714	78466	33.451979	-1.901003
1391175362	78591	33.605268	-1.747714
1391450307	79163	34.306719	-1.046263
1391541955	79454	34.663576	-0.689406
1391633606	79222	34.379072	-0.973910
1391725256	78801	33.862794	-1.490188
1391816906	78717	33.759784	-1.593198
1391908552	78807	33.870152	-1.482830
1392000200	78813	33.877510	-1.475472
1392091850	78672	33.704600	-1.648383
1392275145	78258	33.196906	-2.156076
1392366793	78027	32.913628	-2.439354
1392458443	77808	32.645065	-2.707917
1392550090	77892	32.748075	-2.604907
1392641738	77796	32.630349	-2.722633
1392733386	77919	32.781186	-2.571796
1392825040	77759	32.584976	-2.768006
1393191633	79135	34.272382	-1.080600
1393283284	79483	34.699139	-0.653843
1393374936	79253	34.417087	-0.935895
1393466586	78884	33.964578	-1.388404
1393558237	78239	33.173606	-2.179376
1393649888	77825	32.665912	-2.687070
1393741540	78056	32.949191	-2.403791
1394108150	79855	35.155328	-0.197654
1394199806	79552	34.783755	-0.569227
1394291458	78950	34.045515	-1.307468
1394383110	78160	33.076727	-2.276255
1394474760	77367	32.104261	-3.248721
1394566413	76896	31.526668	-3.826314
1394658065	76679	31.260558	-4.092424
1394933016	77510	32.279624	-3.073358
1395024664	78265	33.205490	-2.147492
1395116314	78809	33.872604	-1.480378
1395207965	79088	34.214746	-1.138236
1395299614	79247	34.409729	-0.943253
1395391263	79237	34.397466	-0.955516
1395482914	79244	34.406050	-0.946932
1395849515	78675	33.708278	-1.644704
1395941169	79418	34.619429	-0.733553
1396032821	79290	34.462461	-0.890521
1396124470	79013	34.122772	-1.230210
1396216122	78995	34.100699	-1.252283
1396307776	78941	34.034478	-1.318504
1396674382	77716	32.532244	-2.820738
1396766038	77255	31.966914	-3.386068
1396857686	76748	31.345173	-4.007809
1396949335	77204	31.904372	-3.448610
1397040989	77954	32.824107	-2.528875
1397132640	78269	33.210395	-2.142587
1397224294	78455	33.438490	-1.914492
1397590905	79042	34.158335	-1.194647
1397682554	79095	34.223330	-1.129652
1397774206	78395	33.364911	-1.988071
1397865858	78392	33.361232	-1.991750
1397957511	78676	33.709505	-1.643477
1398049164	78747	33.796573	-1.556409
1398415773	77021	31.679957	-3.673025
1398507427	76952	31.595341	-3.757641
1398599080	76619	31.186979	-4.166003
1398690732	76264	30.751638	-4.601344
1398782382	76183	30.652307	-4.700675
1398874037	76273	30.762675	-4.590307
1398965687	75986	30.410723	-4.942259
