# data collected Oct  4 2025 19:21:42
collect_time	raw_value	value	tare_value
995540376	85294	41.825244	-0.450057
995632042	84594	40.966825	-1.308476
995723659	83977	40.210189	-2.065111
995815300	83545	39.680422	-2.594878
995906938	83737	39.915874	-2.359426
996273508	85941	42.618668	0.343368
996365146	86361	43.133719	0.858419
996456786	85703	42.326806	0.051505
996548426	85080	41.562813	-0.712488
996640074	84576	40.944751	-1.330549
996731707	83956	40.184437	-2.090863
996823346	83560	39.698817	-2.576483
997098264	85121	41.613091	-0.662209
997189904	85455	42.022680	-0.252620
997281546	85025	41.495365	-0.779935
997373186	84772	41.185108	-1.090192
997464825	84760	41.170392	-1.104908
997556467	84686	41.079645	-1.195655
997648107	84292	40.596478	-1.678822
997739749	83837	40.038506	-2.236795
998014671	84571	40.938619	-1.336681
998106311	85416	41.974854	-0.300447
998197947	85045	41.519892	-0.755409
998289587	84716	41.116435	-1.158866
998381227	84824	41.248876	-1.026424
998472865	84905	41.348208	-0.927093
998839423	83785	39.974737	-2.300563
998931065	84076	40.331594	-1.943706
999114345	84392	40.719109	-1.556191
999297624	84824	41.248876	-1.026424
999389262	84890	41.329813	-0.945487
999755808	84086	40.343858	-1.931443
999847443	83985	40.220000	-2.055300
999939080	83956	40.184437	-2.090863
1000030714	84104	40.365931	-1.909369
1000122350	84389	40.715430	-1.559870
1000213988	84708	41.106624	-1.168676
1000305625	84933	41.382545	-0.892756
1000580542	84879	41.316324	-0.958977
1000672182	84509	40.862588	-1.412712
1000763819	83661	39.822675	-2.452626
1000855457	83518	39.647312	-2.627989
1000947095	83887	40.099821	-2.175479
1001038733	84278	40.579310	-1.695991
1001130371	84566	40.932488	-1.342813
1001222011	84803	41.223124	-1.052176
1001496931	85523	42.106069	-0.169231
1001588569	85504	42.082769	-0.192531
1001680208	84377	40.700715	-1.574586
1001771848	83503	39.628917	-2.646383
1001863485	83454	39.568828	-2.706473
1001955124	83768	39.953890	-2.321410
1002046760	84159	40.433378	-1.841922
1002321676	85112	41.602055	-0.673246
1002413314	85332	41.871843	-0.403457
1002504954	85078	41.560360	-0.714940
1002596596	84561	40.926356	-1.348944
1002688234	84033	40.278863	-1.996437
1002779874	83557	39.695138	-2.580162
1002871514	83452	39.566375	-2.708925
1002963154	83738	39.917101	-2.358200
1003238065	84924	41.371508	-0.903793
1003329699	85367	41.914764	-0.360536
1003421333	85041	41.514986	-0.760314
1003512969	84643	41.026914	-1.248387
1003604603	84217	40.504505	-1.770796
1003696239	83724	39.899932	-2.375368
1003787876	83290	39.367712	-2.907588
1003879512	83386	39.485439	-2.789862
1004062789	84322	40.633267	-1.642033
1004154429	84865	41.299155	-0.976145
1004246066	85009	41.475744	-0.799556
1004337702	85069	41.549323	-0.725977
1004429342	85235	41.752891	-0.522409
1004520980	85037	41.510081	-0.765219
1004612618	84469	40.813535	-1.461765
1004704253	83921	40.141516	-2.133784
1004979165	84806	41.226803	-1.048498
1005070802	85456	42.023906	-0.251394
1005162438	85288	41.817886	-0.457415
1005254075	85206	41.717328	-0.557972
1005345713	85271	41.797038	-0.478262
1005437352	85191	41.698933	-0.576367
1005528990	84805	41.225577	-1.049724
1005803906	84120	40.385552	-1.889748
1005895544	84616	40.993803	-1.281497
1005987182	84890	41.329813	-0.945487
1006078817	85090	41.575076	-0.700225
1006170456	85261	41.784775	-0.490525
1006262093	85307	41.841186	-0.434115
1006353727	85417	41.976080	-0.299220
1006720270	84376	40.699488	-1.575812
1006811906	84744	41.150771	-1.124529
1006903542	84760	41.170392	-1.104908
1006995182	84803	41.223124	-1.052176
1007086818	85019	41.488007	-0.787293
1007178455	85143	41.640070	-0.635230
1007270095	85269	41.794586	-0.480715
1007545012	85403	41.958912	-0.316389
1007636646	85325	41.863259	-0.412041
1007728284	84264	40.562141	-1.713159
1007819925	84161	40.435831	-1.839469
1007911562	84615	40.992577	-1.282723
1008003200	84950	41.403392	-0.871908
1008094838	85072	41.553002	-0.722298
1008186479	85227	41.743081	-0.532220
1008461401	86088	42.798936	0.523636
1008553043	86136	42.857799	0.582499
1008644681	84767	41.178977	-1.096324
1008736321	84000	40.238395	-2.036906
1008827963	84181	40.460357	-1.814943
1008919603	84476	40.822120	-1.453181
1009011242	84780	41.194919	-1.080382
1009102884	85083	41.566492	-0.708809
1009286166	85753	42.388121	0.112821
1009377807	85792	42.435947	0.160647
1009469446	85197	41.706291	-0.569009
1009561087	84519	40.874851	-1.400449
1009652729	83926	40.147647	-2.127653
1009744369	83531	39.663254	-2.612046
1009836012	83834	40.034827	-2.240474
1010202576	85456	42.023906	-0.251394
1010294218	85825	42.476416	0.201115
1010385860	85347	41.890238	-0.385062
1010477502	84978	41.437729	-0.837572
1010569143	84510	40.863814	-1.411486
1010660785	83940	40.164816	-2.110485
1010752429	83832	40.032374	-2.242926
1011118992	85746	42.379537	0.104237
1011210634	86230	42.973072	0.697772
1011302274	85631	42.238511	-0.036789
1011393916	85169	41.671954	-0.603346
1011485557	85018	41.486781	-0.788519
1011577199	84440	40.777972	-1.497328
1011943756	84715	41.115208	-1.160092
1012035394	85530	42.114653	-0.160647
1012127038	85243	41.762702	-0.512599
1012218676	84779	41.193692	-1.081608
1012310317	84830	41.256234	-1.019066
1012401957	84885	41.323682	-0.951619
1012493598	84757	41.166714	-1.108587
1012860160	84170	40.446868	-1.828433
1012951800	84989	41.451218	-0.824082
1013043440	84923	41.370281	-0.905019
1013135082	84627	41.007293	-1.268008
1013226723	84705	41.102945	-1.172355
1013318363	84742	41.148319	-1.126982
1013410008	84784	41.199824	-1.075476
1013684928	84339	40.654115	-1.621186
1013776570	84027	40.271505	-2.003795
1013868212	83511	39.638728	-2.636573
1013959856	83534	39.666933	-2.608368
1014051497	84009	40.249431	-2.025869
1014143139	84333	40.646757	-1.628544
1014234783	84490	40.839288	-1.436012
1014601348	84993	41.456123	-0.819177
1014692988	84801	41.220671	-1.054629
1014784629	83906	40.123121	-2.152179
1014876269	83273	39.346865	-2.928435
1014967913	83363	39.457233	-2.818067
1015059555	83776	39.963701	-2.311600
1015151194	84130	40.397815	-1.877485
1015242836	84360	40.679867	-1.595433
1015426120	84665	41.053893	-1.221408
1015517759	84702	41.099266	-1.176034
1015609401	84340	40.655341	-1.619959
1015701042	83903	40.119442	-2.155858
1015792679	83462	39.578638	-2.696662
1015884319	83106	39.142071	-3.133229
1015975960	83042	39.063587	-3.211713
1016067600	83316	39.399597	-2.875704
1016342521	84504	40.856456	-1.418844
1016434163	84748	41.155677	-1.119624
1016525803	84404	40.733825	-1.541475
1016617442	84134	40.402721	-1.872580
1016709080	84059	40.310747	-1.964553
1016800722	83647	39.805506	-2.469794
1016892364	83221	39.283097	-2.992203
1017167289	83931	40.153779	-2.121521
1017258929	84211	40.497147	-1.778154
1017350570	83987	40.222453	-2.052848
1017442212	83994	40.231037	-2.044264
1017533852	84175	40.452999	-1.822301
1017625495	84403	40.732599	-1.542702
1017717137	84432	40.768162	-1.507139
1017808779	84091	40.349989	-1.925311
1018175340	83883	40.094916	-2.180384
1018266982	83995	40.232263	-2.043037
1018358623	84018	40.260468	-2.014832
1018450263	84280	40.581762	-1.693538
1018541904	84490	40.839288	-1.436012
1018633546	84584	40.954561	-1.320739
1018725188	84482	40.829477	-1.445823
1018908467	83963	40.193021	-2.082279
1019000107	83650	39.809185	-2.466115
1019091749	83187	39.241402	-3.033898
1019183388	83252	39.321113	-2.954188
1019275032	83660	39.821448	-2.453852
1019366672	84025	40.269052	-2.006248
1019458316	84331	40.644304	-1.630996
1019641603	84651	41.036724	-1.238576
1019824890	84615	40.992577	-1.282723
1019916534	84402	40.731372	-1.543928
1020008176	83683	39.849653	-2.425647
1020099820	83112	39.149429	-3.125872
1020191463	83402	39.505060	-2.770241
1020283105	83799	39.991906	-2.283395
1020374747	84155	40.428473	-1.846827
1020466391	84354	40.672509	-1.602791
1020649674	84715	41.115208	-1.160092
1020741316	84933	41.382545	-0.892756
1020832959	84481	40.828251	-1.447049
1020924603	83768	39.953890	-2.321410
1021016249	83308	39.389786	-2.885514
1021107892	83277	39.351770	-2.923530
1021199534	83705	39.876632	-2.398668
1021291178	84037	40.283768	-1.991532
1021566111	85009	41.475744	-0.799556
1021657754	85289	41.819112	-0.456188
1021749398	84945	41.397260	-0.878040
1021841045	84301	40.607515	-1.667786
1021932686	83826	40.025016	-2.250284
1022024329	83502	39.627691	-2.647610
1022115973	83523	39.653443	-2.621857
1022390900	84775	41.188787	-1.086513
1022482540	85183	41.689123	-0.586178
1022574181	84804	41.224350	-1.050950
1022665823	84555	40.918998	-1.356302
1022757466	84428	40.763257	-1.512044
1022849108	84041	40.288673	-1.986627
1022940752	83756	39.939174	-2.336126
1023032396	83377	39.474402	-2.800899
1023307323	84500	40.851551	-1.423749
1023398966	85131	41.625355	-0.649946
1023490608	84936	41.386224	-0.889077
1023582252	84762	41.172845	-1.102455
1023673893	84740	41.145866	-1.129434
1023765537	84529	40.887114	-1.388186
1023857181	84314	40.623457	-1.651843
1023948825	83813	40.009074	-2.266226
1024132116	83483	39.604391	-2.670909
1024223761	83929	40.151326	-2.123974
1024315407	84128	40.395363	-1.879938
1024407054	84316	40.625910	-1.649391
1024498696	84503	40.855230	-1.420070
1024590338	84621	40.999935	-1.275365
1024681979	84569	40.936167	-1.339134
1024773621	84399	40.727693	-1.547607
1024865262	84162	40.437057	-1.838243
1025048550	83591	39.736833	-2.538468
1025140192	83854	40.059353	-2.215947
1025231833	83774	39.961248	-2.314052
1025323477	83769	39.955116	-2.320184
1025415121	84089	40.347537	-1.927764
1025506764	84357	40.676188	-1.599112
1025598410	84503	40.855230	-1.420070
1025690054	84589	40.960693	-1.314607
1025873339	84358	40.677415	-1.597886
1025964984	84376	40.699488	-1.575812
1026056630	83654	39.814090	-2.461210
1026148274	82969	38.974066	-3.301234
1026239919	82790	38.754556	-3.520744
1026331561	83128	39.169050	-3.106251
1026423204	83540	39.674291	-2.601010
1026789777	84406	40.736278	-1.539023
1026881419	84455	40.796367	-1.478933
1026973059	84277	40.578083	-1.697217
1027064700	83999	40.237168	-2.038132
1027156342	83481	39.601938	-2.673362
1027247983	83024	39.041513	-3.233787
1027339625	82808	38.776630	-3.498671
1027431269	82986	38.994913	-3.280387
1027522912	83356	39.448649	-2.826651
1027614556	83813	40.009074	-2.266226
1027706198	84394	40.721562	-1.553738
1027797841	84405	40.735051	-1.540249
1027889486	84170	40.446868	-1.828433
1028164416	84086	40.343858	-1.931443
1028256059	83520	39.649764	-2.625536
1028347703	83076	39.105282	-3.170019
1028530994	83897	40.112084	-2.163216
1028622636	84552	40.915319	-1.359981
1028714281	84602	40.976635	-1.298665
1028805925	84585	40.955788	-1.319513
1028897568	84608	40.983993	-1.291307
1028989212	84587	40.958240	-1.317060
1029080856	84580	40.949656	-1.325644
1029172499	84422	40.755899	-1.519402
1029264140	83859	40.065485	-2.209816
1029355785	83314	39.397144	-2.878156
1029447428	83502	39.627691	-2.647610
1029539072	83500	39.625238	-2.650062
1029630714	83486	39.608070	-2.667231
1029722359	83726	39.902385	-2.372915
1029814004	83892	40.105953	-2.169348
1029905644	84003	40.242074	-2.033227
1029997288	84056	40.307068	-1.968232
1030088931	84084	40.341405	-1.933895
1030272212	83926	40.147647	-2.127653
1030363854	83727	39.903611	-2.371689
1030455496	82988	38.997366	-3.277934
1030547139	82718	38.666262	-3.609039
1030638781	83203	39.261023	-3.014277
1030730420	83515	39.643633	-2.631667
1030822062	83639	39.795696	-2.479605
1030913704	83752	39.934269	-2.341031
1031005345	83957	40.185663	-2.089637
1031096987	84243	40.536389	-1.738912
1031188630	84537	40.896925	-1.378376
1031280272	84421	40.754672	-1.520628
1031371916	83965	40.195474	-2.079827
1031463557	83314	39.397144	-2.878156
1031555201	82843	38.819551	-3.455750
1031646844	82891	38.878414	-3.396887
1031738488	83267	39.339507	-2.935793
1031830130	83601	39.749096	-2.526205
1032013414	84277	40.578083	-1.697217
1032105054	84829	41.255008	-1.020292
1032196695	84653	41.039177	-1.236123
1032288338	84452	40.792688	-1.482612
1032379977	84326	40.638173	-1.637128
1032471621	83734	39.912195	-2.363105
1032563263	83130	39.171502	-3.103798
1032654908	83078	39.107734	-3.167566
1032838191	84051	40.300937	-1.974364
1032929835	84832	41.258687	-1.016613
1033021478	84806	41.226803	-1.048498
1033113120	84585	40.955788	-1.319513
1033204763	84540	40.900604	-1.374697
1033296405	84424	40.758351	-1.516949
1033388052	84189	40.470168	-1.805133
1033479690	83868	40.076521	-2.198779
1033571333	83422	39.529586	-2.745715
1033754615	83366	39.460912	-2.814388
1033846257	83907	40.124348	-2.150953
1033937900	84044	40.292352	-1.982948
1034029545	84117	40.381873	-1.893427
1034121189	84279	40.580536	-1.694764
1034212832	84196	40.478752	-1.796548
1034304476	84058	40.309521	-1.965780
1034396121	84092	40.351215	-1.924085
1034487765	83984	40.218774	-2.056527
1034579409	83608	39.757680	-2.517620
1034671054	83461	39.577412	-2.697888
1034762696	83170	39.220555	-3.054745
1034854339	83279	39.354223	-2.921077
1034945983	83647	39.805506	-2.469794
1035037627	83933	40.156232	-2.119069
1035129270	84118	40.383100	-1.892201
1035220911	84180	40.459131	-1.816169
1035312557	83994	40.231037	-2.044264
1035495848	83999	40.237168	-2.038132
1035587492	83892	40.105953	-2.169348
1035679135	83305	39.386107	-2.889193
1035770779	82937	38.934824	-3.340476
1035862422	83108	39.144524	-3.130777
1035954062	83469	39.587223	-2.688078
1036045703	83839	40.040958	-2.234342
1036137347	84104	40.365931	-1.909369
1036412273	84272	40.571952	-1.703349
1036503915	84177	40.455452	-1.819848
1036595560	83563	39.702496	-2.572804
1036687203	82991	39.001045	-3.274255
1036778848	82840	38.815872	-3.459429
1036870489	82807	38.775403	-3.499897
1036962131	83079	39.108960	-3.166340
1037053774	83436	39.546754	-2.728546
1037145416	83821	40.018885	-2.256416
1037237059	84337	40.651662	-1.623638
1037328703	84734	41.138508	-1.136792
1037420343	84609	40.985219	-1.290081
1037511988	84416	40.748541	-1.526760
1037603629	84351	40.668830	-1.606470
1037695272	84001	40.239621	-2.035679
1037786914	83318	39.402049	-2.873251
1037878560	82856	38.835493	-3.439808
1037970201	83022	39.039061	-3.236240
1038153489	84231	40.521673	-1.753627
1038245132	84712	41.111529	-1.163771
1038336774	84552	40.915319	-1.359981
1038428413	84506	40.858909	-1.416391
1038520054	84719	41.120114	-1.155187
1038611692	84819	41.242745	-1.032555
1038703330	84490	40.839288	-1.436012
1038794966	84204	40.488562	-1.786738
1038886603	83874	40.083879	-2.191421
1038978242	83489	39.611749	-2.663552
1039069880	83847	40.050769	-2.224532
1039161519	84076	40.331594	-1.943706
1039253157	84290	40.594025	-1.681275
1039344796	84648	41.033045	-1.242255
1039436434	84819	41.242745	-1.032555
1039528070	85078	41.560360	-0.714940
1039619712	85153	41.652333	-0.622967
1039894626	84927	41.375187	-0.900114
1039986263	84696	41.091908	-1.183392
1040077901	83911	40.129253	-2.146048
1040169540	83804	39.998037	-2.277263
1040261179	84145	40.416210	-1.859090
1040352817	84357	40.676188	-1.599112
1040444456	84467	40.811083	-1.464218
1040536097	84565	40.931261	-1.344039
1040719373	85262	41.786002	-0.489299
1040811014	85268	41.793359	-0.481941
1040902648	84831	41.257461	-1.017840
1040994284	84166	40.441963	-1.833338
1041085921	83459	39.574959	-2.700341
1041177560	83126	39.166597	-3.108703
1041269196	83414	39.519775	-2.755525
1041360831	83725	39.901159	-2.374142
1041452469	84006	40.245753	-2.029548
1041635748	84864	41.297929	-0.977371
1041727385	85272	41.798265	-0.477036
1041819026	84996	41.459802	-0.815498
1041910660	84718	41.118887	-1.156413
1042002298	84538	40.898151	-1.377149
1042093934	84038	40.284995	-1.990306
1042185573	83336	39.424123	-2.851177
1042277210	83082	39.112639	-3.162661
1042460487	84495	40.845420	-1.429881
1042552126	84981	41.441408	-0.833893
1042643764	84831	41.257461	-1.017840
1042735403	84773	41.186335	-1.088966
1042827046	84835	41.262366	-1.012934
1042918682	84928	41.376413	-0.898887
1043010322	84985	41.446313	-0.828988
1043101959	84858	41.290571	-0.984729
1043193598	84384	40.709299	-1.566002
1043285237	83813	40.009074	-2.266226
1043376879	83916	40.135384	-2.139916
1043468517	84363	40.683546	-1.591754
1043560156	84291	40.595252	-1.680049
1043651796	84224	40.513089	-1.762212
1043743433	84390	40.716657	-1.558644
1043835071	84448	40.787783	-1.487518
1043926712	84492	40.841741	-1.433560
1044018352	84606	40.981540	-1.293760
1044201633	84211	40.497147	-1.778154
1044293276	84171	40.448094	-1.827206
1044384916	83523	39.653443	-2.621857
1044476553	83070	39.097924	-3.177377
1044568195	83310	39.392239	-2.883062
1044659834	83581	39.724570	-2.550731
1044751474	83652	39.811638	-2.463663
1044843113	83763	39.947758	-2.327542
1044934751	83790	39.980869	-2.294431
1045118038	84333	40.646757	-1.628544
1045209673	84697	41.093135	-1.182166
1045301312	84297	40.602610	-1.672691
1045392953	83888	40.101048	-2.174253
1045484593	83402	39.505060	-2.770241
1045576233	82978	38.985103	-3.290198
1045667869	82901	38.890677	-3.384624
1045759508	83174	39.225460	-3.049840
1045851145	83607	39.756454	-2.518847
1045942786	83951	40.178305	-2.096995
1046034428	84661	41.048987	-1.226313
