collect_time raw_value value tare_value
61485045	60580	11.518147	-0.000235
61576679	60561	11.494847	-0.023535
61759947	60449	11.357500	-0.160882
61851578	60443	11.350142	-0.168240
61943212	60530	11.456831	-0.061550
62034847	60526	11.451926	-0.066456
62126476	60520	11.444568	-0.073814
62218109	60556	11.488715	-0.029666
62309743	60553	11.485036	-0.033345
62401377	60571	11.507110	-0.011272
62493013	60536	11.464189	-0.054193
62676282	60454	11.363631	-0.154750
62767914	60483	11.399194	-0.119187
62859549	63490	15.086717	3.568336
62951183	151423	122.920089	111.401708
63042815	343361	358.296135	346.777754
63134450	398485	425.895407	414.377026
63226080	398563	425.991060	414.472678
63317714	399113	426.665532	415.147150
63409348	401421	429.495862	417.977481
63500983	403066	431.513147	419.994765
63592615	404405	433.155180	421.636798
63684245	404970	433.848046	422.329665
63775879	404202	432.906238	421.387857
63867506	402530	430.855843	419.337462
63959136	396152	423.034419	411.516038
64050766	391606	417.459601	405.941219
64142398	382354	406.113754	394.595372
64234031	375913	398.215072	386.696691
64417295	362173	381.365533	369.847152
64508927	353152	370.302964	358.784583
64600562	345861	361.361917	349.843536
64692194	328745	340.372346	328.853964
64783827	272530	271.435166	259.916784
64875459	208532	192.953593	181.435211
64967091	177522	154.925630	143.407248
65058723	148449	119.273035	107.754653
65150354	105471	66.568559	55.050178
65241984	79974	35.301259	23.782878
65333612	70415	23.578934	12.060553
65425242	65487	17.535664	6.017283
65516879	63385	14.957954	3.439573
65608507	62467	13.832199	2.313818
65700141	61958	13.208006	1.689624
65791771	61645	12.824170	1.305788
65883400	61562	12.722386	1.204004
65975030	61457	12.593623	1.075242
66158295	61375	12.493065	0.974684
66249929	61338	12.447692	0.929310
66341563	61404	12.528628	1.010247
