collect_time raw_value value tare_value
0	84174	40.451773	-1.823527
91646	84556	40.920225	-1.355076
183279	84872	41.307740	-0.967561
641462	85533	42.118332	-0.156968
733099	85475	42.047206	-0.228094
824737	84551	40.914093	-1.361207
916374	83792	39.983322	-2.291979
1008010	84061	40.313200	-1.962101
1099647	84398	40.726467	-1.548833
1191283	84581	40.950882	-1.324418
1466197	86082	42.791578	0.516278
1557835	86432	43.220788	0.945487
1649474	85347	41.890238	-0.385062
1741113	84250	40.544973	-1.730328
1832749	83815	40.011527	-2.263774
1924388	83720	39.895027	-2.380273
2382585	86047	42.748657	0.473357
2474217	86119	42.836952	0.561651
2565855	85434	41.996927	-0.278373
2657494	84757	41.166714	-1.108587
2749132	84306	40.613646	-1.661654
2840769	83848	40.051995	-2.223305
3207327	84919	41.365376	-0.909924
3298963	85312	41.847317	-0.427983
3390604	84928	41.376413	-0.898887
3482236	84535	40.894472	-1.380828
3573871	84462	40.804951	-1.470349
3665509	84437	40.774293	-1.501007
4123700	84155	40.428473	-1.846827
4215337	84621	40.999935	-1.275365
4306975	84482	40.829477	-1.445823
4398615	84393	40.720336	-1.554965
4490256	84608	40.983993	-1.291307
4581894	84843	41.272176	-1.003124
4948448	84712	41.111529	-1.163771
5040084	84748	41.155677	-1.119624
5131721	84221	40.509410	-1.765891
5223360	84035	40.281316	-1.993985
5315000	84385	40.710525	-1.564775
5406636	84576	40.944751	-1.330549
5498273	84764	41.175298	-1.100003
5864826	85365	41.912312	-0.362989
5956461	85737	42.368500	0.093200
6048100	84512	40.866267	-1.409034
6139737	84051	40.300937	-1.974364
6231377	84405	40.735051	-1.540249
6323013	84909	41.353113	-0.922187
6414654	85288	41.817886	-0.457415
6689565	86014	42.708189	0.432888
6781199	86147	42.871288	0.595988
6872838	85096	41.582434	-0.692867
6964478	84440	40.777972	-1.497328
7056115	84015	40.256789	-2.018511
7147751	83992	40.228584	-2.046716
7239388	84492	40.841741	-1.433560
7331024	85014	41.481876	-0.793424
7605933	86543	43.356908	1.081608
7697576	86171	42.900720	0.625420
7789208	85200	41.709970	-0.565330
7880845	84331	40.644304	-1.630996
7972483	83886	40.098595	-2.176705
8064120	83716	39.890122	-2.385179
8430673	85734	42.364821	0.089521
8522310	86074	42.781768	0.506467
8613948	85527	42.110974	-0.164326
8705590	85134	41.629033	-0.646267
8797223	84812	41.234161	-1.041140
8888861	84128	40.395363	-1.879938
8980500	83647	39.805506	-2.469794
9347049	85973	42.657910	0.382610
9438686	86705	43.555571	1.280271
9530321	86080	42.789125	0.513825
9621958	85586	42.183327	-0.091973
9713600	85510	42.090127	-0.185173
9805231	84979	41.438955	-0.836345
10171783	85239	41.757796	-0.517504
10263419	85833	42.486226	0.210926
10355058	85742	42.374632	0.099331
10446696	85521	42.103617	-0.171684
10538335	85582	42.178422	-0.096879
10629969	85563	42.155122	-0.120179
10721607	85247	41.767607	-0.507694
11088157	84956	41.410750	-0.864551
11271432	85349	41.892691	-0.382610
11363068	85109	41.598376	-0.676925
11454706	85248	41.768833	-0.506467
11546343	85305	41.838733	-0.436567
11912894	84724	41.126245	-1.149055
12004532	85376	41.925801	-0.349499
12096169	85006	41.472065	-0.803235
12187809	84912	41.356792	-0.918508
12279450	85222	41.736949	-0.538351
12371089	85417	41.976080	-0.299220
12462728	85572	42.166159	-0.109142
12829289	85386	41.938064	-0.337236
12920928	85982	42.668947	0.393646
13012566	85459	42.027585	-0.247715
13104205	85220	41.734496	-0.540804
13195845	85463	42.032490	-0.242810
13287483	85535	42.120785	-0.154515
13379122	85519	42.101164	-0.174136
13654041	85711	42.336616	0.061316
13745675	85378	41.928254	-0.347047
13837314	84350	40.667604	-1.607696
13928952	84308	40.616099	-1.659201
