# data collected Oct  4 2025 19:21:42
collect_time	raw_value	value	tare_value
2392789317	63248	14.789949	-0.202026
2392880945	63262	14.807118	-0.184858
2392972572	63337	14.899091	-0.092884
2393247451	63245	14.786270	-0.205705
2393339078	63296	14.848812	-0.143163
2393430707	63295	14.847586	-0.144390
2393522331	63267	14.813249	-0.178726
2393613957	63309	14.864754	-0.127221
2393705583	63282	14.831644	-0.160332
2393797210	63244	14.785044	-0.206932
2393888837	63227	14.764197	-0.227779
2394163723	63245	14.786270	-0.205705
2394255354	63250	14.792402	-0.199574
2394346981	63279	14.827965	-0.164011
2394438608	63227	14.764197	-0.227779
2394530236	63308	14.863528	-0.128448
2394621863	63344	14.907675	-0.084300
2394713490	63340	14.902770	-0.089206
2394988363	63264	14.809570	-0.182405
2395079986	63271	14.818155	-0.173821
2395171607	63230	14.767876	-0.224100
2395263230	63186	14.713918	-0.278058
2395354853	63256	14.799760	-0.192216
2395446475	63264	14.809570	-0.182405
2395538098	63279	14.827965	-0.164011
2395629719	63279	14.827965	-0.164011
2395904586	63288	14.839002	-0.152974
2395996209	63234	14.772781	-0.219195
2396087832	63261	14.805891	-0.186084
2396179451	63287	14.837776	-0.154200
2396271072	63217	14.751934	-0.240042
2396362690	63179	14.705334	-0.286642
2396454309	63243	14.783818	-0.208158
2396729174	63253	14.796081	-0.195895
2396820797	63302	14.856170	-0.135805
2396912418	63300	14.853718	-0.138258
2397004044	63317	14.874565	-0.117411
2397187287	63342	14.905223	-0.086753
2397278911	63313	14.869660	-0.122316
2397370531	63262	14.807118	-0.184858
2397737023	63212	14.745802	-0.246174
2397828643	63230	14.767876	-0.224100
2397920270	63253	14.796081	-0.195895
2398011893	63257	14.800986	-0.190989
2398103521	63336	14.897865	-0.094111
2398195147	63347	14.911354	-0.080621
2398470048	63268	14.814476	-0.177500
2398561645	63298	14.851265	-0.140711
2398653268	63288	14.839002	-0.152974
2398744891	63307	14.862302	-0.129674
2398836514	63284	14.834097	-0.157879
2398928132	63309	14.864754	-0.127221
2399019756	63322	14.880696	-0.111279
2399386249	63228	14.765423	-0.226553
2399477872	63182	14.709013	-0.282963
2399569498	63178	14.704107	-0.287868
2399661121	63202	14.733539	-0.258437
2399752748	63241	14.781365	-0.210610
2399844369	63280	14.829191	-0.162784
2400210863	63219	14.754386	-0.237589
2400302487	63198	14.728634	-0.263342
2400394106	63206	14.738444	-0.253531
2400485728	63223	14.759292	-0.232684
2400577351	63246	14.787497	-0.204479
2400668976	63201	14.732313	-0.259663
2400760597	63203	14.734765	-0.257210
2400852220	63196	14.726181	-0.265795
2401127093	63131	14.646471	-0.345505
2401218716	63066	14.566760	-0.425215
2401310339	63123	14.636660	-0.355315
2401401964	63161	14.683260	-0.308716
2401493585	63157	14.678355	-0.313621
2401585206	63258	14.802212	-0.189763
2401676829	63340	14.902770	-0.089206
2401951704	63191	14.720050	-0.271926
2402043331	63115	14.626850	-0.365126
2402134953	63170	14.694297	-0.297679
2402226576	63332	14.892960	-0.099016
2402318201	63378	14.949370	-0.042606
2402409824	63341	14.903996	-0.087979
2402501448	63261	14.805891	-0.186084
2402867937	63135	14.651376	-0.340600
2402959558	63164	14.686939	-0.305037
2403051183	63296	14.848812	-0.143163
2403142804	63293	14.845133	-0.146842
2403234425	63258	14.802212	-0.189763
2403326053	63266	14.812023	-0.179953
2403692539	63222	14.758065	-0.233910
2403784160	63147	14.666092	-0.325884
2403875781	63190	14.718823	-0.273152
2403967404	63289	14.840228	-0.151747
2404059029	63314	14.870886	-0.121090
2404150648	63329	14.889281	-0.102695
2404242269	63296	14.848812	-0.143163
2404608768	63289	14.840228	-0.151747
2404700393	63260	14.804665	-0.187311
2404792022	63268	14.814476	-0.177500
2404883641	63258	14.802212	-0.189763
2404975268	63259	14.803439	-0.188537
2405066895	63267	14.813249	-0.178726
2405158523	63280	14.829191	-0.162784
2405433400	63246	14.787497	-0.204479
2405525029	63225	14.761744	-0.230231
2405616653	63229	14.766649	-0.225326
2405708278	63266	14.812023	-0.179953
2405799901	63228	14.765423	-0.226553
2405891528	63246	14.787497	-0.204479
2405983153	63352	14.917486	-0.074490
2406074780	63323	14.881923	-0.110053
2406349656	63314	14.870886	-0.121090
2406441283	63257	14.800986	-0.190989
2406532906	63239	14.778913	-0.213063
2406624533	63296	14.848812	-0.143163
2406716158	63293	14.845133	-0.146842
2406807785	63290	14.841454	-0.150521
2406899413	63315	14.872112	-0.119863
2407174294	63247	14.788723	-0.203253
2407265921	63170	14.694297	-0.297679
2407357548	63179	14.705334	-0.286642
2407449176	63231	14.769102	-0.222874
2407540803	63237	14.776460	-0.215516
2407632427	63299	14.852491	-0.139484
2407724053	63248	14.789949	-0.202026
2408090560	63195	14.724955	-0.267021
2408182187	63149	14.668544	-0.323431
2408273815	63130	14.645244	-0.346731
2408365440	63193	14.722502	-0.269474
2408457073	63221	14.756839	-0.235137
2408548697	63276	14.824286	-0.167690
2408640323	63201	14.732313	-0.259663
2408915203	63092	14.598645	-0.393331
2409006831	63078	14.581476	-0.410499
2409098456	63151	14.670997	-0.320979
2409190083	63261	14.805891	-0.186084
2409281707	63257	14.800986	-0.190989
2409373333	63226	14.762970	-0.229005
2409464959	63233	14.771555	-0.220421
2409831470	63114	14.625623	-0.366352
2409923095	63091	14.597418	-0.394557
2410014722	63135	14.651376	-0.340600
2410106349	63191	14.720050	-0.271926
2410197975	63231	14.769102	-0.222874
2410289602	63201	14.732313	-0.259663
2410656104	63239	14.778913	-0.213063
2410747729	63166	14.689392	-0.302584
2410839354	63151	14.670997	-0.320979
2410930979	63194	14.723728	-0.268247
2411022604	63197	14.727407	-0.264568
2411114229	63196	14.726181	-0.265795
2411205855	63221	14.756839	-0.235137
2411572362	63159	14.680807	-0.311168
2411663987	63104	14.613360	-0.378615
2411755616	63179	14.705334	-0.286642
2411847242	63225	14.761744	-0.230231
2411938867	63247	14.788723	-0.203253
2412030492	63292	14.843907	-0.148069
2412122119	63240	14.780139	-0.211837
2412213747	63227	14.764197	-0.227779
2412397028	63278	14.826739	-0.165237
2412488629	63240	14.780139	-0.211837
2412580256	63295	14.847586	-0.144390
2412671881	63304	14.858623	-0.133353
2412763507	63315	14.872112	-0.119863
2412855136	63315	14.872112	-0.119863
2412946763	63283	14.832870	-0.159105
2413038392	63268	14.814476	-0.177500
2413313275	63307	14.862302	-0.129674
2413404902	63287	14.837776	-0.154200
2413496529	63331	14.891733	-0.100242
2413588155	63294	14.846360	-0.145616
2413679782	63296	14.848812	-0.143163
2413771410	63309	14.864754	-0.127221
2413863042	63267	14.813249	-0.178726
2413954666	63257	14.800986	-0.190989
2414137921	63195	14.724955	-0.267021
2414229548	63165	14.688165	-0.303810
2414412803	63217	14.751934	-0.240042
2414504430	63174	14.699202	-0.292773
2414596056	63174	14.699202	-0.292773
2414687686	63196	14.726181	-0.265795
2415054194	63283	14.832870	-0.159105
2415145821	63250	14.792402	-0.199574
2415237447	63238	14.777686	-0.214289
2415329071	63240	14.780139	-0.211837
2415420698	63240	14.780139	-0.211837
2415512321	63252	14.794855	-0.197121
2415603947	63287	14.837776	-0.154200
2415695574	63258	14.802212	-0.189763
2415878827	63297	14.850039	-0.141937
2415970451	63186	14.713918	-0.278058
2416062076	63231	14.769102	-0.222874
2416153703	63291	14.842681	-0.149295
2416245329	63261	14.805891	-0.186084
2416336954	63256	14.799760	-0.192216
2416428579	63265	14.810797	-0.181179
2416520205	63288	14.839002	-0.152974
2416795087	63223	14.759292	-0.232684
2416886716	63198	14.728634	-0.263342
2416978346	63135	14.651376	-0.340600
2417069973	63258	14.802212	-0.189763
2417161599	63250	14.792402	-0.199574
2417253225	63303	14.857397	-0.134579
2417344850	63368	14.937107	-0.054869
2417619732	63320	14.878244	-0.113732
2417711359	63265	14.810797	-0.181179
2417802985	63273	14.820607	-0.171368
2417894614	63300	14.853718	-0.138258
2417986242	63293	14.845133	-0.146842
2418077869	63375	14.945691	-0.046285
2418169497	63354	14.919939	-0.072037
2418261121	63337	14.899091	-0.092884
2418352748	63329	14.889281	-0.102695
2418536008	63379	14.950596	-0.041379
2418627634	63308	14.863528	-0.128448
2418719259	63233	14.771555	-0.220421
2418810885	63253	14.796081	-0.195895
2418902510	63244	14.785044	-0.206932
2418994136	63271	14.818155	-0.173821
2419085760	63329	14.889281	-0.102695
2419360640	63309	14.864754	-0.127221
2419452265	63284	14.834097	-0.157879
2419543891	63225	14.761744	-0.230231
2419635518	63318	14.875791	-0.116184
2419727147	63288	14.839002	-0.152974
2419818771	63321	14.879470	-0.112505
2419910399	63332	14.892960	-0.099016
2420002030	63255	14.798534	-0.193442
2420276901	63171	14.695523	-0.296452
2420368529	63154	14.674676	-0.317300
2420460152	63182	14.709013	-0.282963
2420551777	63291	14.842681	-0.149295
2420643401	63302	14.856170	-0.135805
2420735032	63263	14.808344	-0.183632
2420826652	63184	14.711465	-0.280510
2420918279	63259	14.803439	-0.188537
2421101535	63308	14.863528	-0.128448
2421193162	63326	14.885602	-0.106374
2421284792	63295	14.847586	-0.144390
2421376417	63264	14.809570	-0.182405
2421468046	63253	14.796081	-0.195895
2421559668	63222	14.758065	-0.233910
2421651294	63262	14.807118	-0.184858
2421742919	63283	14.832870	-0.159105
2422017798	63286	14.836549	-0.155426
2422109425	63257	14.800986	-0.190989
2422201053	63248	14.789949	-0.202026
2422292677	63243	14.783818	-0.208158
2422384304	63260	14.804665	-0.187311
2422475932	63243	14.783818	-0.208158
2422567559	63262	14.807118	-0.184858
2422842438	63282	14.831644	-0.160332
2422934065	63231	14.769102	-0.222874
2423025691	63214	14.748255	-0.243721
2423117315	63292	14.843907	-0.148069
2423208940	63253	14.796081	-0.195895
2423300568	63202	14.733539	-0.258437
2423392191	63322	14.880696	-0.111279
2423758690	63211	14.744576	-0.247400
2423850315	63199	14.729860	-0.262116
2423941939	63169	14.693071	-0.298905
2424033564	63171	14.695523	-0.296452
2424125190	63257	14.800986	-0.190989
2424216815	63288	14.839002	-0.152974
2424308439	63270	14.816928	-0.175047
2424400063	63288	14.839002	-0.152974
2424583310	63307	14.862302	-0.129674
2424674938	63245	14.786270	-0.205705
2424766563	63273	14.820607	-0.171368
2424858187	63314	14.870886	-0.121090
2424949813	63227	14.764197	-0.227779
2425041438	63255	14.798534	-0.193442
2425133063	63328	14.888054	-0.103921
2425499563	63244	14.785044	-0.206932
2425591186	63164	14.686939	-0.305037
2425682808	63197	14.727407	-0.264568
2425774431	63238	14.777686	-0.214289
2425866054	63221	14.756839	-0.235137
2425957681	63248	14.789949	-0.202026
2426049306	63241	14.781365	-0.210610
2426324179	63242	14.782591	-0.209384
2426415803	63217	14.751934	-0.240042
2426507429	63254	14.797307	-0.194668
2426599054	63284	14.834097	-0.157879
2426690677	63232	14.770328	-0.221647
2426782301	63206	14.738444	-0.253531
2426873925	63231	14.769102	-0.222874
2426965551	63217	14.751934	-0.240042
2427240426	63256	14.799760	-0.192216
2427332053	63267	14.813249	-0.178726
2427423675	63245	14.786270	-0.205705
2427515301	63254	14.797307	-0.194668
2427606927	63214	14.748255	-0.243721
2427698554	63213	14.747028	-0.244947
2427790181	63280	14.829191	-0.162784
2427881804	63361	14.928523	-0.063453
2428156685	63182	14.709013	-0.282963
2428248310	63097	14.604776	-0.387200
2428339934	63222	14.758065	-0.233910
2428431559	63327	14.886828	-0.105148
2428523183	63309	14.864754	-0.127221
2428614809	63287	14.837776	-0.154200
2428981314	63266	14.812023	-0.179953
2429072938	63175	14.700428	-0.291547
2429164559	63236	14.775234	-0.216742
2429256183	63250	14.792402	-0.199574
2429347809	63258	14.802212	-0.189763
2429439437	63243	14.783818	-0.208158
2429531062	63251	14.793628	-0.198347
2429897565	63210	14.743349	-0.248626
2429989193	63202	14.733539	-0.258437
2430080819	63269	14.815702	-0.176274
2430172447	63238	14.777686	-0.214289
2430264072	63173	14.697976	-0.294000
2430355698	63194	14.723728	-0.268247
2430722205	63187	14.715144	-0.276831
2430813831	63146	14.664865	-0.327110
2430905455	63266	14.812023	-0.179953
2430997082	63321	14.879470	-0.112505
2431088706	63316	14.873339	-0.118637
2431180332	63275	14.823060	-0.168916
2431271956	63296	14.848812	-0.143163
2431638457	63181	14.707786	-0.284189
2431730085	63200	14.731086	-0.260889
2431821712	63261	14.805891	-0.186084
2431913338	63312	14.868433	-0.123542
2432004966	63314	14.870886	-0.121090
2432096592	63322	14.880696	-0.111279
2432463103	63183	14.710239	-0.281737
2432554726	63209	14.742123	-0.249852
2432646352	63222	14.758065	-0.233910
2432737979	63216	14.750707	-0.241268
2432829608	63264	14.809570	-0.182405
2432921232	63297	14.850039	-0.141937
2433470987	63244	14.785044	-0.206932
2433562611	63257	14.800986	-0.190989
2433654237	63317	14.874565	-0.117411
2433745860	63280	14.829191	-0.162784
2433837486	63271	14.818155	-0.173821
2434203989	63264	14.809570	-0.182405
2434295613	63344	14.907675	-0.084300
2434387241	63302	14.856170	-0.135805
2434478867	63270	14.816928	-0.175047
2434570493	63253	14.796081	-0.195895
2434662119	63317	14.874565	-0.117411
2434753746	63342	14.905223	-0.086753
2435120250	63250	14.792402	-0.199574
2435211876	63240	14.780139	-0.211837
2435303504	63262	14.807118	-0.184858
2435395131	63307	14.862302	-0.129674
2435486759	63243	14.783818	-0.208158
2435578385	63214	14.748255	-0.243721
2435670011	63277	14.825512	-0.166463
2435944889	63179	14.705334	-0.286642
2436036514	63096	14.603550	-0.388426
2436128137	63168	14.691844	-0.300131
2436219763	63243	14.783818	-0.208158
2436311388	63313	14.869660	-0.122316
2436403018	63327	14.886828	-0.105148
2436494640	63373	14.943238	-0.048737
2436861146	63250	14.792402	-0.199574
2436952772	63205	14.737218	-0.254758
2437044398	63265	14.810797	-0.181179
2437136024	63337	14.899091	-0.092884
2437227645	63293	14.845133	-0.146842
2437319271	63309	14.864754	-0.127221
2437410897	63320	14.878244	-0.113732
2437685773	63267	14.813249	-0.178726
2437777397	63250	14.792402	-0.199574
2437869026	63267	14.813249	-0.178726
2437960647	63264	14.809570	-0.182405
2438052272	63239	14.778913	-0.213063
2438143897	63261	14.805891	-0.186084
2438235522	63286	14.836549	-0.155426
2438602031	63152	14.672223	-0.319752
2438693653	63225	14.761744	-0.230231
2438876901	63339	14.901544	-0.090432
2438968528	63343	14.906449	-0.085527
2439060155	63301	14.854944	-0.137032
2439426654	63213	14.747028	-0.244947
2439518278	63205	14.737218	-0.254758
2439609904	63333	14.894186	-0.097790
2439701530	63312	14.868433	-0.123542
2439793156	63247	14.788723	-0.203253
2439884784	63306	14.861075	-0.130900
2439976408	63181	14.707786	-0.284189
2440342912	63180	14.706560	-0.285416
2440434536	63139	14.656281	-0.335694
2440526163	63180	14.706560	-0.285416
2440617790	63197	14.727407	-0.264568
2440709418	63164	14.686939	-0.305037
2440801046	63163	14.685713	-0.306263
2440892668	63302	14.856170	-0.135805
2441167551	63227	14.764197	-0.227779
2441259178	63187	14.715144	-0.276831
2441350806	63142	14.659960	-0.332015
2441442434	63254	14.797307	-0.194668
2441534060	63225	14.761744	-0.230231
2441625688	63184	14.711465	-0.280510
2441717316	63228	14.765423	-0.226553
2441808944	63269	14.815702	-0.176274
2442083828	63222	14.758065	-0.233910
2442175454	63312	14.868433	-0.123542
2442267079	63301	14.854944	-0.137032
2442358704	63306	14.861075	-0.130900
2442450328	63273	14.820607	-0.171368
2442541954	63335	14.896639	-0.095337
2442633581	63445	15.031533	0.039557
2442908450	63205	14.737218	-0.254758
2443000074	63217	14.751934	-0.240042
2443091700	63278	14.826739	-0.165237
2443183324	63298	14.851265	-0.140711
2443274950	63316	14.873339	-0.118637
2443366573	63297	14.850039	-0.141937
2443458198	63234	14.772781	-0.219195
2443549823	63268	14.814476	-0.177500
2443824701	63244	14.785044	-0.206932
2443916327	63231	14.769102	-0.222874
2444007954	63243	14.783818	-0.208158
2444099579	63250	14.792402	-0.199574
2444191205	63302	14.856170	-0.135805
2444282829	63270	14.816928	-0.175047
2444374451	63307	14.862302	-0.129674
2444649315	63232	14.770328	-0.221647
2444740937	63227	14.764197	-0.227779
2444832560	63367	14.935881	-0.056095
2444924183	63362	14.929749	-0.062227
2445015808	63317	14.874565	-0.117411
2445107430	63296	14.848812	-0.143163
2445199054	63293	14.845133	-0.146842
2445290678	63309	14.864754	-0.127221
2445565549	63290	14.841454	-0.150521
2445657172	63286	14.836549	-0.155426
2445748798	63310	14.865981	-0.125995
2445840423	63277	14.825512	-0.166463
2445932050	63199	14.729860	-0.262116
2446023669	63198	14.728634	-0.263342
2446115293	63201	14.732313	-0.259663
2446206917	63251	14.793628	-0.198347
2446390167	63265	14.810797	-0.181179
2446481789	63301	14.854944	-0.137032
2446573414	63298	14.851265	-0.140711
2446665042	63285	14.835323	-0.156653
2446756664	63230	14.767876	-0.224100
2446848288	63245	14.786270	-0.205705
2446939916	63285	14.835323	-0.156653
2447031539	63240	14.780139	-0.211837
2447306411	63305	14.859849	-0.132126
2447398040	63237	14.776460	-0.215516
2447672905	63314	14.870886	-0.121090
2447764532	63287	14.837776	-0.154200
2448131034	63199	14.729860	-0.262116
2448222657	63178	14.704107	-0.287868
2448314281	63210	14.743349	-0.248626
2448405905	63259	14.803439	-0.188537
2448497529	63193	14.722502	-0.269474
2448589155	63188	14.716371	-0.275605
2448680779	63121	14.634208	-0.357768
2449047278	63092	14.598645	-0.393331
2449138904	63108	14.618266	-0.373710
2449230528	63144	14.662413	-0.329563
2449322151	63143	14.661186	-0.330789
2449413777	63168	14.691844	-0.300131
2449505401	63222	14.758065	-0.233910
2449597031	63214	14.748255	-0.243721
2449871910	63218	14.753160	-0.238816
2449963534	63121	14.634208	-0.357768
2450055157	63246	14.787497	-0.204479
2450146781	63199	14.729860	-0.262116
2450238406	63189	14.717597	-0.274379
2450330033	63248	14.789949	-0.202026
2450421657	63257	14.800986	-0.190989
2450788163	63138	14.655055	-0.336921
2450879789	63094	14.601097	-0.390878
2450971414	63167	14.690618	-0.301358
2451063044	63154	14.674676	-0.317300
2451154669	63238	14.777686	-0.214289
2451246299	63243	14.783818	-0.208158
2451612810	143440	113.130433	98.138458
2451704438	338840	352.751974	337.759999
2451796064	389931	415.405527	400.413551
2451887689	389553	414.941980	399.950005
2451979317	394752	421.317581	406.325606
2452070943	396763	423.783696	408.791721
2452162570	398412	425.805886	410.813911
2452529079	389425	414.785012	399.793037
2452620707	378192	401.009840	386.017864
2452712333	369284	390.085844	375.093869
2452803961	365310	385.212477	370.220501
2452895592	362109	381.287049	366.295074
2452987220	357847	376.060504	361.068528
2453078849	352816	369.890923	354.898948
2453353739	327815	339.231875	324.239899
2453445369	307757	314.634490	299.642515
2453537006	250544	244.473450	229.481475
2453628630	189451	169.554316	154.562341
2453720260	145791	116.013495	101.021519
2453811887	117127	80.862462	65.870486
2453903515	104969	65.952950	50.960974
2454270030	65832	17.958742	2.966766
2454361654	60821	11.813688	-3.178288
2454453283	59424	10.100529	-4.891447
2454544910	59384	10.051476	-4.940499
2454636536	59416	10.090718	-4.901257
2454728162	59394	10.063739	-4.928236
2455094674	59562	10.269760	-4.722216
2455186303	59552	10.257497	-4.734479
2455277928	59585	10.297965	-4.694010
2455369556	59691	10.427954	-4.564021
2455461185	59772	10.527286	-4.464690
2455552811	59710	10.451254	-4.540721
2455644439	59678	10.412012	-4.579963
2455736065	59743	10.491723	-4.500253
2456010943	59665	10.396070	-4.595905
2456102571	59703	10.442670	-4.549306
2456194198	59722	10.465970	-4.526006
2456285823	59721	10.464744	-4.527232
2456377448	59686	10.421823	-4.570153
2456469076	59742	10.490496	-4.501479
2456560704	59765	10.518702	-4.473274
2456835587	59771	10.526059	-4.465916
2456927218	59764	10.517475	-4.474500
2457018845	59762	10.515023	-4.476953
2457110474	59785	10.543228	-4.448748
2457202103	59840	10.610675	-4.381301
2457293731	59777	10.533417	-4.458558
2457385362	59665	10.396070	-4.595905
2457476994	59709	10.450028	-4.541948
2457751882	59815	10.580017	-4.411958
2457843510	59756	10.507665	-4.484311
2457935138	59787	10.545680	-4.446295
2458026768	59792	10.551812	-4.440164
2458118394	59801	10.562849	-4.429127
2458210023	59804	10.566528	-4.425448
2458576527	59669	10.400975	-4.591000
2458668155	59838	10.608222	-4.383753
2458759782	59909	10.695291	-4.296685
2458851412	59878	10.657275	-4.334701
2458943042	59893	10.675670	-4.316306
2459034665	59932	10.723496	-4.268480
2459126291	59820	10.586149	-4.405827
2459584419	59833	10.602091	-4.389885
2459676048	59870	10.647464	-4.344511
2459767670	59917	10.705101	-4.286875
2459859297	59925	10.714912	-4.277064
2459950922	59922	10.711233	-4.280743
2460042547	59909	10.695291	-4.296685
2460134174	59981	10.783585	-4.208391
2460317429	59902	10.686706	-4.305269
2460409057	59893	10.675670	-4.316306
2460500686	59933	10.724722	-4.267254
2460592315	59962	10.760285	-4.231690
2460683941	60028	10.841222	-4.150754
2460775567	60000	10.806885	-4.185091
2460867196	59964	10.762738	-4.229238
2461233711	59905	10.690385	-4.301590
2461325338	59958	10.755380	-4.236596
2461416966	59985	10.788490	-4.203485
2461508593	60018	10.828959	-4.163017
2461600219	60031	10.844901	-4.147075
2461691846	59960	10.757833	-4.234143
2461783472	59973	10.773775	-4.218201
2462058364	59962	10.760285	-4.231690
2462149992	59949	10.744343	-4.247633
2462241619	60011	10.820374	-4.171601
2462333247	59970	10.770096	-4.221880
2462424876	59950	10.745569	-4.246406
2462516502	60007	10.815469	-4.176506
2462608131	60029	10.842448	-4.149528
2462699759	60058	10.878011	-4.113964
2462974641	59920	10.708780	-4.283196
2463066269	59951	10.746796	-4.245180
2463157895	60058	10.878011	-4.113964
2463249522	60108	10.939327	-4.052649
2463341147	60103	10.933195	-4.058780
2463432772	60042	10.858390	-4.133585
2463524402	59997	10.803206	-4.188770
2463799289	60051	10.869427	-4.122549
2463890918	60000	10.806885	-4.185091
2463982545	59989	10.793396	-4.198580
2464074173	60051	10.869427	-4.122549
2464165801	60035	10.849806	-4.142170
2464257428	60025	10.837543	-4.154433
2464349055	59959	10.756606	-4.235369
2464440683	59984	10.787264	-4.204712
2464715566	60053	10.871880	-4.120096
2464807193	60005	10.813017	-4.178959
2464898820	59990	10.794622	-4.197354
2464990448	60097	10.925837	-4.066138
2465082075	60153	10.994511	-3.997465
2465173701	60135	10.972437	-4.019538
2465540211	60057	10.876785	-4.115191
2465631838	60022	10.833864	-4.158112
2465723465	60052	10.870653	-4.121322
2465815095	60104	10.934422	-4.057554
2465906722	60173	11.019037	-3.972938
2465998347	60172	11.017811	-3.974165
2466089971	60054	10.873106	-4.118870
2466456469	60037	10.852259	-4.139717
2466548096	60041	10.857164	-4.134812
2466639723	60163	11.006774	-3.985202
2466731347	60165	11.009227	-3.982749
2466822973	60148	10.988379	-4.003596
2466914598	60071	10.893953	-4.098022
2467006223	60045	10.862069	-4.129907
2467281101	60162	11.005548	-3.986428
2467372729	60074	10.897632	-4.094343
2467464356	60061	10.881690	-4.110286
2467555984	60141	10.979795	-4.012180
2467647613	60182	11.030074	-3.961902
2467739244	60139	10.977343	-4.014633
2467830870	60208	11.061958	-3.930018
2468197381	60136	10.973664	-4.018312
2468289011	60041	10.857164	-4.134812
2468380634	60069	10.891501	-4.100475
2468472262	60139	10.977343	-4.014633
2468563889	60128	10.963853	-4.028123
2468655520	60150	10.990832	-4.001144
2468747147	60177	11.023942	-3.968033
2469022034	60045	10.862069	-4.129907
2469113659	60118	10.951590	-4.040386
2469205292	60170	11.015358	-3.976617
2469296922	60203	11.055827	-3.936149
2469388549	60187	11.036206	-3.955770
2469480180	60149	10.989606	-4.002370
2469571807	60110	10.941779	-4.050196
2469663433	60102	10.931969	-4.060007
2469938319	60043	10.859616	-4.132359
2470029946	60081	10.906216	-4.085759
2470121574	60159	11.001869	-3.990107
2470213199	60257	11.122047	-3.869928
2470304827	60232	11.091390	-3.900586
2470396456	60184	11.032527	-3.959449
2470488083	60211	11.065637	-3.926339
2470762969	60210	11.064411	-3.927565
2470854597	60169	11.014132	-3.977844
2470946226	60221	11.077900	-3.914075
2471037851	60225	11.082805	-3.909170
2471129477	60178	11.025169	-3.966807
2471221103	60204	11.057053	-3.934923
2471312729	60283	11.153932	-3.838044
2471679240	60287	11.158837	-3.833139
2471770868	60168	11.012906	-3.979070
2471862493	60114	10.946685	-4.045291
2471954122	60184	11.032527	-3.959449
2472045749	60246	11.108558	-3.883418
2472137375	60323	11.202984	-3.788992
2472229008	60318	11.196853	-3.795123
2472320630	60223	11.080353	-3.911623
2472503888	60287	11.158837	-3.833139
2472595517	60278	11.147800	-3.844176
2472687145	60298	11.172326	-3.819649
2472778773	60270	11.137990	-3.853986
2472870401	60250	11.113463	-3.878512
2472962033	60278	11.147800	-3.844176
2473053659	60270	11.137990	-3.853986
2473145287	60264	11.130632	-3.861344
2473420171	60269	11.136763	-3.855212
2473511799	60171	11.016585	-3.975391
2473603427	60166	11.010453	-3.981523
2473695053	60324	11.204210	-3.787765
2473786679	60370	11.260621	-3.731355
2473878307	60390	11.285147	-3.706829
2474519700	60265	11.131858	-3.860118
2474611329	60249	11.112237	-3.879739
2474702960	60297	11.171100	-3.820876
2474794589	60328	11.209116	-3.782860
2474886217	60291	11.163742	-3.828234
2475161095	60340	11.223831	-3.768144
2475252722	60242	11.103653	-3.888323
2475344347	60252	11.115916	-3.876060
2475435976	60344	11.228737	-3.763239
2475527603	60358	11.245905	-3.746071
2475619231	60344	11.228737	-3.763239
2475710860	60464	11.375894	-3.616081
2476077380	60225	11.082805	-3.909170
2476169012	60234	11.093842	-3.898133
2476260635	60305	11.180910	-3.811065
