# data collected Oct  4 2025 19:21:42
collect_time	raw_value	value	tare_value
3389384800	60677	11.637099	-3.354877
3389568060	60616	11.562294	-3.429682
3389659692	60428	11.331747	-3.660229
3389751322	60568	11.503431	-3.488545
3389842954	60587	11.526731	-3.465245
3389934584	60571	11.507110	-3.484866
3390026214	60635	11.585594	-3.406382
3390117840	60659	11.615025	-3.376950
3390209470	60584	11.523052	-3.468924
3390392733	60646	11.599083	-3.392892
3390484363	60529	11.455605	-3.536371
3390575991	60502	11.422494	-3.569482
3390667617	60520	11.444568	-3.547408
3390759245	60589	11.529183	-3.462792
3390850873	60641	11.592952	-3.399024
3390942497	60642	11.594178	-3.397798
3391034123	60672	11.630967	-3.361008
3391125749	60573	11.509562	-3.482413
3391309007	60486	11.402873	-3.589103
3391400630	60456	11.366084	-3.625892
3391675514	60567	11.502204	-3.489771
3391767144	60562	11.496073	-3.495903
3391858776	60570	11.505883	-3.486092
3391950401	60536	11.464189	-3.527787
3392133656	60584	11.523052	-3.468924
3392225284	60498	11.417589	-3.574387
3392316912	60548	11.478905	-3.513071
3392408538	60555	11.487489	-3.504487
3392500163	60574	11.510789	-3.481187
3392591790	60579	11.516920	-3.475055
3392683417	60562	11.496073	-3.495903
3392775048	60621	11.568425	-3.423550
3392866673	60674	11.633420	-3.358556
3393049927	60562	11.496073	-3.495903
3393324803	60561	11.494847	-3.497129
3393416429	60549	11.480131	-3.511845
3393508058	60569	11.504657	-3.487319
3393599686	60616	11.562294	-3.429682
3393691314	60618	11.564746	-3.427229
3393874566	60585	11.524278	-3.467698
3393966192	60528	11.454378	-3.537597
3394057822	60608	11.552483	-3.439492
3394149448	60611	11.556162	-3.435813
3394241076	60551	11.482583	-3.509392
3394332704	60569	11.504657	-3.487319
3394424333	60599	11.541446	-3.450529
3394515963	60732	11.704546	-3.287430
3394607591	60677	11.637099	-3.354877
3394790847	60536	11.464189	-3.527787
3394882477	60461	11.372215	-3.619760
3394974103	60507	11.428626	-3.563350
3395065733	60548	11.478905	-3.513071
3395157359	60636	11.586820	-3.405156
3395248987	60616	11.562294	-3.429682
3395340615	60601	11.543899	-3.448077
3395432244	60603	11.546352	-3.445624
3395523872	60646	11.599083	-3.392892
3395615501	60638	11.589273	-3.402703
3395707128	60504	11.424947	-3.567029
3395798758	60594	11.535315	-3.456661
3395982022	60631	11.580688	-3.411287
3396073646	60610	11.554936	0.036555
3396165272	60611	11.556162	0.037781
3396256898	60658	11.613799	0.095418
3396348525	60644	11.596631	0.078249
3396531777	60650	11.603988	0.085607
3396623405	60559	11.492394	-0.025987
3396715034	60513	11.435984	-0.082398
3396806657	60593	11.534089	0.015707
3396898279	60676	11.635873	0.117491
3396989905	60625	11.573331	0.054949
3397081531	60640	11.591725	0.073344
3397173155	60634	11.584367	0.065986
3397356404	60562	11.496073	-0.022308
3397448036	60504	11.424947	-0.093435
3397539660	60558	11.491168	-0.027214
3397631288	60707	11.673888	0.155507
3397722914	60648	11.601536	0.083154
3397814541	60646	11.599083	0.080702
3397906170	60676	11.635873	0.117491
3397997796	60621	11.568425	0.050044
3398089424	60602	11.545125	0.026744
3398272679	60573	11.509562	-0.008819
3398364305	60516	11.439662	-0.078719
3398547559	60635	11.585594	0.067212
3398639185	60679	11.639551	0.121170
3398730811	60643	11.595404	0.077023
3398822440	60634	11.584367	0.065986
3398914074	60601	11.543899	0.025518
3399097322	60697	11.661625	0.143244
3399188951	60583	11.521825	0.003444
3399280578	60636	11.586820	0.068439
3399372206	60742	11.716809	0.198428
3399463832	60665	11.622383	0.104002
3399555456	60610	11.554936	0.036555
3399647082	60612	11.557389	0.039007
3399738711	60634	11.584367	0.065986
3399830339	60639	11.590499	0.072118
3400013608	60544	11.473999	-0.044382
3400105243	60460	11.370989	-0.147392
3400196875	60536	11.464189	-0.054193
3400288509	60636	11.586820	0.068439
3400380141	60640	11.591725	0.073344
3400471773	60670	11.628515	0.110133
3400563406	60698	11.662851	0.144470
3400655040	60625	11.573331	0.054949
3400746670	60582	11.520599	0.002218
3400838301	60570	11.505883	-0.012498
3400929932	60473	11.386931	-0.131450
3401021564	60526	11.451926	-0.066456
3401113194	60560	11.493620	-0.024761
3401204826	60600	11.542673	0.024291
3401296458	60689	11.651815	0.133433
3401388092	60665	11.622383	0.104002
3401479724	60660	11.616252	0.097870
3401571359	60661	11.617478	0.099097
3401754623	60449	11.357500	-0.160882
3401846257	60459	11.369763	-0.148619
3401937889	60608	11.552483	0.034102
3402029520	60655	11.610120	0.091739
3402121152	60694	11.657946	0.139565
3402212782	60666	11.623609	0.105228
3402304412	60694	11.657946	0.139565
3402396044	60681	11.642004	0.123623
3402487670	60676	11.635873	0.117491
3402579301	60628	11.577010	0.058628
3402670930	60596	11.537768	0.019386
3402762561	60664	11.621157	0.102775
3402854192	60668	11.626062	0.107681
3402945823	60638	11.589273	0.070891
3403037453	60685	11.646909	0.128528
3403129083	60706	11.672662	0.154281
3403220715	60664	11.621157	0.102775
3403312347	60662	11.618704	0.100323
3403495618	60689	11.651815	0.133433
3403587252	60549	11.480131	-0.038251
3403678884	60575	11.512015	-0.006366
3403770520	60754	11.731525	0.213144
3403862154	60839	11.835762	0.317380
3403953786	60731	11.703320	0.184938
3404045420	60712	11.680020	0.161638
3404137073	60717	11.686151	0.167770
3404228687	60755	11.732751	0.214370
3404320319	60743	11.718036	0.199654
3404411953	60587	11.526731	0.008349
3404503585	60641	11.592952	0.074570
3404595217	60706	11.672662	0.154281
3404686851	60706	11.672662	0.154281
3404778487	60681	11.642004	0.123623
3404870121	60622	11.569652	0.051270
3404961758	60633	11.583141	0.064760
3405053394	60663	11.619930	0.101549
3405236664	60576	11.513241	-0.005140
3405328296	60514	11.437210	-0.081171
3405419930	60589	11.529183	0.010802
3405511566	60634	11.584367	0.065986
3405603200	60686	11.648136	0.129754
3405694834	60621	11.568425	0.050044
3405786469	60559	11.492394	-0.025987
3405878104	60604	11.547578	0.029197
3405969737	60597	11.538994	0.020612
3406061367	60626	11.574557	0.056176
3406153004	60597	11.538994	0.020612
3406244635	60622	11.569652	0.051270
3406336270	60653	11.607667	0.089286
3406427904	60656	11.611346	0.092965
3406519538	60690	11.653041	0.134660
3406611170	60657	11.612573	0.094191
3406702802	60743	11.718036	0.199654
3406794434	60650	11.603988	0.085607
3406977700	60617	11.563520	0.045139
3407069333	60554	11.486262	-0.032119
3407160967	60597	11.538994	0.020612
3407252601	60685	11.646909	0.128528
3407344233	60703	11.668983	0.150602
3407435869	60643	11.595404	0.077023
3407527503	60643	11.595404	0.077023
3407619139	60677	11.637099	0.118718
3407710774	60695	11.659173	0.140791
3407802406	60623	11.570878	0.052497
3407894044	60524	11.449473	-0.068908
3407985674	60565	11.499752	-0.018630
3408077308	60593	11.534089	0.015707
3408168940	60594	11.535315	0.016934
3408260574	60635	11.585594	0.067212
3408352206	60708	11.675115	0.156733
3408443838	60757	11.735204	0.216823
3408535469	60730	11.702093	0.183712
3408718735	60523	11.448247	-0.070135
3408810371	60559	11.492394	-0.025987
3408902030	60644	11.596631	0.078249
3408993640	60646	11.599083	0.080702
3409085274	60663	11.619930	0.101549
3409176906	60647	11.600309	0.081928
3409268538	60565	11.499752	-0.018630
3409360168	60600	11.542673	0.024291
3409451799	60691	11.654267	0.135886
3409543431	60633	11.583141	0.064760
3409635073	60551	11.482583	-0.035798
3409726691	60590	11.530410	0.012028
3409818319	60604	11.547578	0.029197
3409909949	60599	11.541446	0.023065
3410001579	60671	11.629741	0.111360
3410093211	60630	11.579462	0.061081
3410184842	60606	11.550031	0.031649
3410276470	60651	11.605215	0.086833
3410459732	60611	11.556162	0.037781
3410551364	60554	11.486262	-0.032119
3410642994	60621	11.568425	0.050044
3410734624	60695	11.659173	0.140791
3410826254	60684	11.645683	0.127302
3410917887	60587	11.526731	0.008349
3411009523	60573	11.509562	-0.008819
3411101153	60586	11.525504	0.007123
3411192783	60604	11.547578	0.029197
3411284417	60705	11.671436	0.153054
3411376054	60653	11.607667	0.089286
3411467684	60650	11.603988	0.085607
3411559316	60704	11.670209	0.151828
3411650950	60717	11.686151	0.167770
3411742584	60687	11.649362	0.130981
3411834216	60666	11.623609	0.105228
3411925849	60647	11.600309	0.081928
3412017480	60633	11.583141	0.064760
3412200743	60644	11.596631	0.078249
3412292376	60564	11.498526	-0.019856
3412384012	60585	11.524278	0.005897
3412475643	60708	11.675115	0.156733
3412567278	60791	11.776899	0.258517
3412658910	60733	11.705772	0.187391
3412750542	60798	11.785483	0.267101
3412842177	60777	11.759730	0.241349
3413025440	60642	11.594178	0.075797
3413117073	60584	11.523052	0.004670
3413208708	60692	11.655494	0.137112
3413300341	60675	11.634646	0.116265
3413391975	60668	11.626062	0.107681
3413483607	60711	11.678794	0.160412
3413575237	60729	11.700867	0.182486
3413666870	60698	11.662851	0.144470
3413758498	60580	11.518147	-0.000235
3413941762	60535	11.462962	-0.055419
3414033394	60591	11.531636	0.013255
3414125030	60726	11.697188	0.178807
3414216657	60626	11.574557	0.056176
3414308292	60673	11.632194	0.113812
3414399923	60666	11.623609	0.105228
3414491557	60649	11.602762	0.084381
3414583187	60615	11.561067	0.042686
3414674819	60708	11.675115	0.156733
3414766452	60690	11.653041	0.134660
3414858084	60664	11.621157	0.102775
3414949716	60727	11.698415	0.180033
3415041350	60728	11.699641	0.181259
3415132984	60635	11.585594	0.067212
3415224619	60538	11.466641	-0.051740
3415316249	60648	11.601536	0.083154
3415407881	60662	11.618704	0.100323
3415499511	60677	11.637099	0.118718
3415591143	60660	11.616252	0.097870
3415682777	60605	11.548804	0.030423
3415774409	60599	11.541446	0.023065
3415866042	60518	11.442115	-0.076266
3415957668	60565	11.499752	-0.018630
3416049300	60591	11.531636	0.013255
3416140934	60630	11.579462	0.061081
3416232564	60643	11.595404	0.077023
3416324194	60634	11.584367	0.065986
3416507457	60651	11.605215	0.086833
3416599089	60541	11.470320	-0.048061
3416690723	60540	11.469094	-0.049287
3416782355	60692	11.655494	0.137112
3416873985	60738	11.711904	0.193523
3416965620	60740	11.714357	0.195975
3417057252	60731	11.703320	0.184938
3417148884	60670	11.628515	0.110133
3417240516	60693	11.656720	0.138339
3417423782	60636	11.586820	0.068439
3417515415	60581	11.519373	0.000991
3417607052	60693	11.656720	0.138339
3417698681	60779	11.762183	0.243801
3417790319	60640	11.591725	0.073344
3417881953	60657	11.612573	0.094191
3417973588	60668	11.626062	0.107681
3418065224	60689	11.651815	0.133433
3418248491	60581	11.519373	0.000991
3418340122	60607	11.551257	0.032876
3418431755	60573	11.509562	-0.008819
3418523391	60650	11.603988	0.085607
3418615028	60663	11.619930	0.101549
3418706659	60674	11.633420	0.115039
3418798293	60680	11.640778	0.122396
3418889929	60626	11.574557	0.056176
3418981564	60639	11.590499	0.072118
3419164834	60642	11.594178	0.075797
3419256466	60569	11.504657	-0.013724
3419348101	60615	11.561067	0.042686
3419439738	60655	11.610120	0.091739
3419531373	60617	11.563520	0.045139
3420447716	60594	11.535315	0.016934
3420539349	60579	11.516920	-0.001461
3420630981	60563	11.497299	-0.021082
3420997516	60547	11.477678	-0.040703
3421089148	60688	11.650588	0.132207
3421180782	60669	11.627288	0.108907
3421364054	60650	11.603988	0.085607
3421455686	60638	11.589273	0.070891
3421547317	60592	11.532862	0.014481
3421822213	60455	11.364857	-0.153524
3421913843	60393	11.288826	-0.229555
3422005474	60564	11.498526	-0.019856
3422097106	60606	11.550031	0.031649
3422188738	60490	11.407778	-0.110603
3422280370	60531	11.458057	-0.060324
3422372010	60567	11.502204	-0.016177
3422463639	60593	11.534089	0.015707
3422646907	60456	11.366084	-0.152298
3422738539	60413	11.313352	-0.205029
3422830169	60542	11.471547	-0.046835
3422921804	60651	11.605215	0.086833
3423013438	60597	11.538994	0.020612
3423105070	60563	11.497299	-0.021082
3423196704	60562	11.496073	-0.022308
3423288334	60584	11.523052	0.004670
3423379966	60540	11.469094	-0.049287
3423471597	60546	11.476452	-0.041929
3423563233	60475	11.389384	-0.128998
3423746497	60496	11.415136	-0.103245
3424113030	60487	11.404099	-0.114282
3424204662	60574	11.510789	-0.007593
3424296295	60596	11.537768	0.019386
3424387929	60480	11.395515	-0.122866
3424479562	60498	11.417589	-0.100792
3424571197	60558	11.491168	-0.027214
3424662831	60628	11.577010	0.058628
3424754464	60614	11.559841	0.041460
3424846098	60615	11.561067	0.042686
3424937732	60571	11.507110	-0.011272
3425029366	60512	11.434757	-0.083624
3425304267	60505	11.426173	-0.092208
3425395899	60461	11.372215	-0.146166
3425487529	60520	11.444568	-0.073814
3425579159	60540	11.469094	-0.049287
3425945698	60549	11.480131	-0.038251
3426128968	60451	11.359952	-0.158429
3426220601	60388	11.282694	-0.235687
3426312233	60460	11.370989	-0.147392
3426403868	60470	11.383252	-0.135129
3426495503	60466	11.378347	-0.140034
3426587140	60578	11.515694	-0.002687
3426678774	60603	11.546352	0.027970
3426770404	60582	11.520599	0.002218
3427136923	60409	11.308447	-0.209934
3427228553	60525	11.450699	-0.067682
3427320188	60570	11.505883	-0.012498
3427503456	60560	11.493620	-0.024761
3427595090	60613	11.558615	0.040233
3427686726	60640	11.591725	0.073344
3427778358	60573	11.509562	-0.008819
3427869991	60522	11.447020	-0.071361
3427961623	60463	11.374668	-0.143713
3428053255	60440	11.346463	-0.171919
3428144887	60524	11.449473	-0.068908
3428236521	60599	11.541446	0.023065
3428328154	60513	11.435984	-0.082398
3428419786	60529	11.455605	-0.062777
3428511420	60485	11.401647	-0.116735
3428603054	60543	11.472773	-0.045608
3428786321	60448	11.356273	-0.162108
3428877955	60319	11.198079	-0.320302
3428969587	60441	11.347689	-0.170692
3429061221	60484	11.400420	-0.117961
3429152856	60458	11.368536	-0.149845
3429244490	60434	11.339105	-0.179277
3429336122	60493	11.411457	-0.106924
3429427754	60493	11.411457	-0.106924
3429519386	60448	11.356273	-0.162108
3429611024	60521	11.445794	-0.072587
3429702653	60463	11.374668	-0.143713
3429794286	60537	11.465415	-0.052966
3429885919	60532	11.459284	-0.059098
3429977552	60558	11.491168	-0.027214
3430069184	60603	11.546352	0.027970
3430160816	60556	11.488715	-0.029666
3430252448	60476	11.390610	-0.127771
3430344081	60508	11.429852	-0.088529
3430527347	60461	11.372215	-0.146166
3430802245	60592	11.532862	0.014481
3430893878	60467	11.379573	-0.138808
3430985508	60521	11.445794	-0.072587
3431077138	60491	11.409005	-0.109377
3431352034	60476	11.390610	-0.127771
3431443665	60487	11.404099	-0.114282
3431535297	60527	11.453152	-0.065229
3431626930	60545	11.475226	-0.043156
3431718562	60552	11.483810	-0.034572
3431810192	60569	11.504657	-0.013724
3431901824	60592	11.532862	0.014481
3431993458	60606	11.550031	0.031649
3432085093	60584	11.523052	0.004670
3432268357	60500	11.420041	-0.098340
3432359989	60428	11.331747	-0.186634
3432451623	60528	11.454378	-0.064003
3432543254	60584	11.523052	0.004670
3432634887	60484	11.400420	-0.117961
3432726520	60486	11.402873	-0.115508
3432818154	60610	11.554936	0.036555
3432909787	60571	11.507110	-0.011272
3433001417	60475	11.389384	-0.128998
3433093062	60415	11.315805	-0.202576
3433184681	60411	11.310900	-0.207482
3433276316	60504	11.424947	-0.093435
3433367948	60496	11.415136	-0.103245
3433459579	60512	11.434757	-0.083624
3433551209	60570	11.505883	-0.012498
3433642840	60527	11.453152	-0.065229
3433734471	60529	11.455605	-0.062777
3434009368	60426	11.329294	-0.189087
3434100996	60316	11.194400	-0.323981
3434192626	60407	11.305994	-0.212387
3434284257	60534	11.461736	-0.056645
3434375888	60489	11.406552	-0.111829
3434467521	60500	11.420041	-0.098340
3434559153	60554	11.486262	-0.032119
3434650783	60544	11.473999	-0.044382
3434834052	60563	11.497299	-0.021082
3434925682	60432	11.336652	-0.181729
3435017309	60519	11.443341	-0.075040
3435108941	60593	11.534089	0.015707
3435200569	60621	11.568425	0.050044
3435292198	60569	11.504657	-0.013724
3435383827	60549	11.480131	-0.038251
3435475457	60522	11.447020	-0.071361
3435567089	60433	11.337879	-0.180503
3435841986	60354	11.241000	-0.277382
3435933618	60414	11.314579	-0.203803
3436025249	60530	11.456831	-0.061550
3436116879	60468	11.380799	-0.137582
3436208507	60393	11.288826	-0.229555
3436300137	60446	11.353821	-0.164561
3436391770	60476	11.390610	-0.127771
3436575083	60439	11.345236	-0.173145
3436666664	60373	11.264300	-0.254082
3436758295	60407	11.305994	-0.212387
3436849925	60502	11.422494	-0.095887
3436941559	60501	11.421268	-0.097114
3437033189	60488	11.405326	-0.113056
3437124820	60520	11.444568	-0.073814
3437216452	60532	11.459284	-0.059098
3437308084	60507	11.428626	-0.089756
3437491347	60583	11.521825	0.003444
3437582976	60401	11.298637	-0.219745
3437674609	60409	11.308447	-0.209934
3437766239	60443	11.350142	-0.168240
3437857872	60505	11.426173	-0.092208
3437949504	60565	11.499752	-0.018630
3438041138	60528	11.454378	-0.064003
3438132768	60482	11.397968	-0.120413
3438224399	60499	11.418815	-0.099566
3438316036	60468	11.380799	-0.137582
3438407665	60489	11.406552	-0.111829
3438499295	60471	11.384478	-0.133903
3438590925	60504	11.424947	-0.093435
3438682556	60543	11.472773	-0.045608
3438774184	60533	11.460510	-0.057872
3438865815	60466	11.378347	-0.140034
3438957444	60520	11.444568	-0.073814
3439232337	60529	11.455605	-0.062777
3439323967	60467	11.379573	-0.138808
3439415600	60493	11.411457	-0.106924
3439507232	60528	11.454378	-0.064003
3439598862	60455	11.364857	-0.153524
3439690497	60509	11.431078	-0.087303
3439782131	60524	11.449473	-0.068908
3439873765	60470	11.383252	-0.135129
3439965399	60504	11.424947	-0.093435
3440057037	60569	11.504657	-0.013724
3440148668	60458	11.368536	-0.149845
3440240300	60473	11.386931	-0.131450
3440331932	60529	11.455605	-0.062777
3440423565	60556	11.488715	-0.029666
3440515197	60569	11.504657	-0.013724
3440606829	60532	11.459284	-0.059098
3440698463	60454	11.363631	-0.154750
3440790094	60446	11.353821	-0.164561
3440881726	60451	11.359952	-0.158429
3440973356	60504	11.424947	-0.093435
3441064990	60444	11.351368	-0.167013
3441156624	60436	11.341557	-0.176824
3441248258	60505	11.426173	-0.092208
3441339891	60447	11.355047	-0.163334
3441431523	60489	11.406552	-0.111829
3441523155	60513	11.435984	-0.082398
3441614788	60516	11.439662	-0.078719
3441798054	60500	11.420041	-0.098340
3441889684	60406	11.304768	-0.213613
3441981313	60412	11.312126	-0.206255
3442072945	60445	11.352594	-0.165787
3442164579	60455	11.364857	-0.153524
3442256212	60545	11.475226	-0.043156
3442347846	60525	11.450699	-0.067682
3442439479	60547	11.477678	-0.040703
3442531112	60579	11.516920	-0.001461
3442714379	60393	11.288826	-0.229555
3442806015	60407	11.305994	-0.212387
3442897647	60480	11.395515	-0.122866
3442989282	60561	11.494847	-0.023535
3443080914	60589	11.529183	0.010802
3443172550	60485	11.401647	-0.116735
3443264183	60517	11.440889	-0.077493
3443355815	60514	11.437210	-0.081171
3443447449	60452	11.361178	-0.157203
3443539081	60488	11.405326	-0.113056
3443630714	60435	11.340331	-0.178050
3443722348	60430	11.334200	-0.184182
3443813980	60487	11.404099	-0.114282
3443905614	60500	11.420041	-0.098340
3443997247	60551	11.482583	-0.035798
3444088877	60498	11.417589	-0.100792
3444180511	60459	11.369763	-0.148619
3444272145	60488	11.405326	-0.113056
3444455414	60515	11.438436	-0.079945
3444547050	60518	11.442115	-0.076266
3444638679	60554	11.486262	-0.032119
3444730313	60516	11.439662	-0.078719
3444821944	60454	11.363631	-0.154750
3444913580	60503	11.423720	-0.094661
3445005216	60580	11.518147	-0.000235
3445096850	60561	11.494847	-0.023535
3445280118	60449	11.357500	-0.160882
3445371749	60443	11.350142	-0.168240
3445463383	60530	11.456831	-0.061550
3445555018	60526	11.451926	-0.066456
3445646647	60520	11.444568	-0.073814
3445738280	60556	11.488715	-0.029666
3445829914	60553	11.485036	-0.033345
3445921548	60571	11.507110	-0.011272
3446013184	60536	11.464189	-0.054193
3446196453	60454	11.363631	-0.154750
3446288085	60483	11.399194	-0.119187
3446379720	63490	15.086717	3.568336
3446471354	151423	122.920089	111.401708
3446562986	343361	358.296135	346.777754
3446654621	398485	425.895407	414.377026
3446746251	398563	425.991060	414.472678
3446837885	399113	426.665532	415.147150
3446929519	401421	429.495862	417.977481
3447021154	403066	431.513147	419.994765
3447112786	404405	433.155180	421.636798
3447204416	404970	433.848046	422.329665
3447296050	404202	432.906238	421.387857
3447387677	402530	430.855843	419.337462
3447479307	396152	423.034419	411.516038
3447570937	391606	417.459601	405.941219
3447662569	382354	406.113754	394.595372
3447754202	375913	398.215072	386.696691
3447937466	362173	381.365533	369.847152
3448029098	353152	370.302964	358.784583
3448120733	345861	361.361917	349.843536
3448212365	328745	340.372346	328.853964
3448303998	272530	271.435166	259.916784
3448395630	208532	192.953593	181.435211
3448487262	177522	154.925630	143.407248
3448578894	148449	119.273035	107.754653
3448670525	105471	66.568559	55.050178
3448762155	79974	35.301259	23.782878
3448853783	70415	23.578934	12.060553
3448945413	65487	17.535664	6.017283
3449037050	63385	14.957954	3.439573
3449128678	62467	13.832199	2.313818
3449220312	61958	13.208006	1.689624
3449311942	61645	12.824170	1.305788
3449403571	61562	12.722386	1.204004
3449495201	61457	12.593623	1.075242
3449678466	61375	12.493065	0.974684
3449770100	61338	12.447692	0.929310
3449861734	61404	12.528628	1.010247
3449953369	61439	12.571549	1.053168
3450045004	61410	12.535986	1.017605
3450136635	61453	12.588718	1.070336
3450228267	61383	12.502876	0.984494
3450319898	61339	12.448918	0.930537
3450411531	61410	12.535986	1.017605
3450503164	61449	12.583812	1.065431
3450594794	61405	12.529855	1.011473
3450686425	61375	12.493065	0.974684
3450778055	61366	12.482028	0.963647
3450869688	61404	12.528628	1.010247
3450961322	61367	12.483255	0.964873
3451052954	61359	12.473444	0.955063
3451144588	61434	12.565418	1.047036
3451236220	61389	12.510234	0.991852
3451419491	61402	12.526176	1.007794
3451511123	61341	12.451371	0.932989
3451602754	61288	12.386376	0.867995
3451694384	61344	12.455050	0.936668
3451786020	61433	12.564191	1.045810
3451877647	61432	12.562965	1.044584
3451969277	61344	12.455050	0.936668
3452060910	61343	12.453823	0.935442
3452152541	61282	12.379018	0.860637
3452244176	61341	12.451371	0.932989
3452335806	61301	12.402318	0.883937
3452427440	61371	12.488160	0.969779
3452519073	61437	12.569097	1.050715
3452610703	61350	12.462407	0.944026
3452702337	61359	12.473444	0.955063
3452793967	61406	12.531081	1.012700
3452885600	61310	12.413355	0.894974
3452977234	61347	12.458729	0.940347
3453160498	61440	12.572776	1.054394
3453252131	61331	12.439108	0.920726
3453343763	61361	12.475897	0.957516
3453435398	61384	12.504102	0.985721
3453527034	61386	12.506555	0.988173
3453618660	61322	12.428071	0.909689
3453710291	61368	12.484481	0.966100
3453801924	61335	12.444013	0.925631
3453893557	61388	12.509007	0.990626
3453985187	61367	12.483255	0.964873
3454076820	61268	12.361850	0.843468
3454168452	61274	12.369208	0.850826
3454260084	61314	12.418260	0.899879
3454351717	61375	12.493065	0.974684
3454443349	61398	12.521270	1.002889
3454534983	61287	12.385150	0.866768
3454626615	61276	12.371660	0.853279
3454718248	61310	12.413355	0.894974
3454809882	61340	12.450144	0.931763
3454901516	61355	12.468539	0.950158
3454993150	61344	12.455050	0.936668
3455084785	61306	12.408450	0.890068
3455176417	61417	12.544570	1.026189
3455268074	61444	12.577681	1.059300
3455359681	61306	12.408450	0.890068
3455451312	61331	12.439108	0.920726
3455542943	61320	12.425618	0.907237
3455634573	61290	12.388829	0.870447
3455726205	61265	12.358171	0.839790
3455817835	61303	12.404771	0.886389
3455909466	61357	12.470992	0.952610
3456001096	61306	12.408450	0.890068
3456092728	61297	12.397413	0.879032
3456184358	61337	12.446465	0.928084
3456275989	61344	12.455050	0.936668
3456367621	61353	12.466086	0.947705
3456459250	61279	12.375339	0.856958
3456642514	61334	12.442786	0.924405
3456734144	61338	12.447692	0.929310
3456825775	61383	12.502876	0.984494
3456917407	61410	12.535986	1.017605
3457009043	61359	12.473444	0.955063
3457100672	61374	12.491839	0.973458
3457192302	61430	12.560512	1.042131
3457283934	61432	12.562965	1.044584
3457375567	61377	12.495518	0.977137
3457467199	61423	12.551928	1.033547
3457558831	61375	12.493065	0.974684
3457650464	61380	12.499197	0.980815
3457742092	61379	12.497971	0.979589
3457833724	61344	12.455050	0.936668
3457925359	61394	12.516365	0.997984
3458016988	61427	12.556834	1.038452
3458108621	61424	12.553155	1.034773
3458200251	61418	12.545797	1.027415
3458383516	61386	12.506555	0.988173
3458475148	61303	12.404771	0.886389
3458566779	61316	12.420713	0.902331
3458658409	61419	12.547023	1.028642
3458750041	61454	12.589944	1.071563
3458841670	61380	12.499197	0.980815
3458933300	61353	12.466086	0.947705
3459024932	61358	12.472218	0.953837
3459116562	61347	12.458729	0.940347
3459208195	61306	12.408450	0.890068
3459299830	61303	12.404771	0.886389
3459391461	61372	12.489386	0.971005
3459574726	61331	12.439108	0.920726
3459666358	61325	12.431750	0.913368
3459757991	61345	12.456276	0.937895
3459849625	61275	12.370434	0.852053
3460124523	61245	12.333645	0.815263
3460216153	61181	12.255161	0.736779
3460307786	61256	12.347134	0.828753
3460399419	61299	12.399865	0.881484
3460491053	61362	12.477123	0.958742
3460582686	61434	12.565418	1.047036
3460674316	61338	12.447692	0.929310
3460765948	61343	12.453823	0.935442
3460857581	61406	12.531081	1.012700
3461040847	61297	12.397413	0.879032
3461132481	61115	12.174224	0.655843
3461224116	61231	12.316476	0.798095
3461315748	61345	12.456276	0.937895
3461407379	61363	12.478350	0.959968
